,lng,lat,date,customdate,time,crime,barangay,city,modus,weathertime,time_bin,day,Region_x,Date,Time,Weather,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Direction,Cloud %,Humidity %,Precip (mm),Pressure (mb),Sunrise,Sunset,day or night
953,125.67299999999999,7.3165,12/07/2018,"Thu - Jul 12, 2018",21:00:00,ROBBERY,New Visayas,Panabo City,With Violence Against or Intimidation of Persons,21:00,21:00 - 21:59,Thursday,Panabo City,12/07/2018,21:00,Patchy rain possible,25,27,2,ENE,60%,82%,0.0,"1,010",5:28 AM,5:58 PM,night
954,125.788,7.3903300000000005,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,0:00,01:00 - 01:59,Friday,Tagum City,13/07/2018,0:00,Patchy light drizzle,24,26,4,ESE,77%,87%,0.4,"1,010",5:28 AM,5:59 PM,night
955,125.677,7.085560000000001,14/07/2018,"Sat - Jul 14, 2018",3:00:00,Vehicular Traffic Accident,Limao,Samal City,Not Indicated,3:00,03:00 - 03:59,Saturday,Samal City,14/07/2018,3:00,Partly cloudy,27,29,3,WSW,42%,72%,0.0,"1,009",5:28 AM,5:59 PM,night
956,125.706,7.12551,15/07/2018,"Sun - Jul 15, 2018",1:30:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",0:00,01:00 - 01:59,Sunday,Samal City,15/07/2018,0:00,Light rain shower,28,31,4,SW,84%,75%,0.9,"1,009",5:28 AM,5:59 PM,night
957,125.705,7.126119999999999,15/07/2018,"Sun - Jul 15, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",15:00,17:00 - 17:59,Sunday,Samal City,15/07/2018,15:00,Patchy rain possible,33,39,8,S,71%,60%,0.0,"1,006",5:28 AM,5:59 PM,day
958,125.686,7.306310000000001,15/07/2018,"Sun - Jul 15, 2018",20:30:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,18:00,20:00 - 20:59,Sunday,Panabo City,15/07/2018,18:00,Partly cloudy,30,34,3,SSE,65%,65%,0.1,"1,007",5:28 AM,5:59 PM,night
959,125.773,7.4665,13/07/2018,"Fri - Jul 13, 2018",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),21:00,23:00 - 23:59,Friday,Tagum City,13/07/2018,21:00,Partly cloudy,27,31,3,SE,47%,72%,0.0,"1,009",5:28 AM,5:59 PM,night
960,125.822,7.42105,15/07/2018,"Sun - Jul 15, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),0:00,01:00 - 01:59,Sunday,Tagum City,15/07/2018,0:00,Partly cloudy,26,28,3,S,67%,77%,0.1,"1,009",5:28 AM,5:59 PM,night
961,125.801,7.435010000000001,15/07/2018,"Sun - Jul 15, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),0:00,01:00 - 01:59,Sunday,Tagum City,15/07/2018,0:00,Partly cloudy,26,28,3,S,67%,77%,0.1,"1,009",5:28 AM,5:59 PM,night
962,125.79899999999999,7.4356100000000005,15/07/2018,"Sun - Jul 15, 2018",2:13:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,0:00,02:00 - 02:59,Sunday,Tagum City,15/07/2018,0:00,Partly cloudy,26,28,3,S,67%,77%,0.1,"1,009",5:28 AM,5:59 PM,night
963,125.8,7.429239999999999,15/07/2018,"Sun - Jul 15, 2018",23:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,21:00,23:00 - 23:59,Sunday,Tagum City,15/07/2018,21:00,Patchy rain possible,26,29,2,ESE,47%,74%,0.1,"1,008",5:28 AM,5:59 PM,night
964,125.802,7.43162,16/07/2018,"Mon - Jul 16, 2018",14:30:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,12:00,14:00 - 14:59,Monday,Tagum City,16/07/2018,12:00,Partly cloudy,33,36,9,SSW,53%,49%,0.0,"1,007",5:28 AM,5:59 PM,day
965,125.802,7.43244,16/07/2018,"Mon - Jul 16, 2018",18:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,18:00,18:00 - 18:59,Monday,Tagum City,16/07/2018,18:00,Partly cloudy,27,30,9,S,53%,74%,0.4,"1,007",5:28 AM,5:59 PM,night
966,125.775,7.463539999999999,17/07/2018,"Tue - Jul 17, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,3:00,04:00 - 04:59,Tuesday,Tagum City,17/07/2018,3:00,Partly cloudy,25,27,5,S,42%,84%,0.0,"1,008",5:29 AM,5:59 PM,night
967,125.677,7.2983899999999995,17/07/2018,"Tue - Jul 17, 2018",15:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,15:00,15:00 - 15:59,Tuesday,Panabo City,17/07/2018,15:00,Partly cloudy,32,36,14,SSE,24%,52%,0.0,"1,006",5:29 AM,5:59 PM,day
968,125.79700000000001,7.4501800000000005,18/07/2018,"Wed - Jul 18, 2018",10:30:00,THEFT,Magugpo South,Tagum City,Salisi,9:00,10:00 - 10:59,Wednesday,Tagum City,18/07/2018,9:00,Partly cloudy,31,33,9,S,11%,57%,0.0,"1,009",5:29 AM,5:58 PM,day
969,125.802,7.428310000000001,18/07/2018,"Wed - Jul 18, 2018",17:31:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,15:00,17:00 - 17:59,Wednesday,Tagum City,18/07/2018,15:00,Partly cloudy,34,37,12,S,7%,47%,0.0,"1,007",5:29 AM,5:58 PM,day
970,125.82,7.3776600000000006,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,0:00,02:00 - 02:59,Thursday,Tagum City,19/07/2018,0:00,Partly cloudy,26,29,5,S,12%,86%,0.0,"1,010",5:29 AM,5:58 PM,night
971,125.815,7.39209,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,0:00,02:00 - 02:59,Thursday,Tagum City,19/07/2018,0:00,Partly cloudy,26,29,5,S,12%,86%,0.0,"1,010",5:29 AM,5:58 PM,night
972,125.81700000000001,7.3922,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,0:00,02:00 - 02:59,Thursday,Tagum City,19/07/2018,0:00,Partly cloudy,26,29,5,S,12%,86%,0.0,"1,010",5:29 AM,5:58 PM,night
973,125.676,7.295539999999999,19/07/2018,"Thu - Jul 19, 2018",13:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,12:00,13:00 - 13:59,Thursday,Panabo City,19/07/2018,12:00,Partly cloudy,34,39,10,S,8%,50%,0.0,"1,009",5:29 AM,5:58 PM,day
974,125.801,7.4309,20/07/2018,"Fri - Jul 20, 2018",0:10:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),0:00,00:00 - 00:59,Friday,Tagum City,20/07/2018,0:00,Partly cloudy,26,29,2,SSE,11%,83%,0.0,"1,010",5:29 AM,5:58 PM,night
975,125.802,7.458069999999999,20/07/2018,"Fri - Jul 20, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),3:00,03:00 - 03:59,Friday,Tagum City,20/07/2018,3:00,Partly cloudy,25,28,2,SE,6%,86%,0.0,"1,009",5:29 AM,5:58 PM,night
976,125.7,7.16055,19/07/2018,"Thu - Jul 19, 2018",17:30:00,Drug Related Incident (RA 9165),Tambo,Samal City,Not Indicated,15:00,17:00 - 17:59,Thursday,Samal City,19/07/2018,15:00,Partly cloudy,32,37,14,SSE,12%,60%,0.0,"1,008",5:29 AM,5:58 PM,day
977,125.803,7.438089999999999,20/07/2018,"Fri - Jul 20, 2018",7:40:00,THEFT,Visayan Village,Tagum City,Salisi (Cellphone),6:00,07:00 - 07:59,Friday,Tagum City,20/07/2018,6:00,Partly cloudy,27,30,4,S,6%,78%,0.0,"1,010",5:29 AM,5:58 PM,day
978,125.829,7.42333,20/07/2018,"Fri - Jul 20, 2018",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),15:00,17:00 - 17:59,Friday,Tagum City,20/07/2018,15:00,Partly cloudy,35,39,10,SSW,23%,44%,0.0,"1,007",5:29 AM,5:58 PM,day
979,125.807,7.44895,20/07/2018,"Fri - Jul 20, 2018",19:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,18:00,19:00 - 19:59,Friday,Tagum City,20/07/2018,18:00,Partly cloudy,31,35,10,S,18%,58%,0.0,"1,008",5:29 AM,5:58 PM,night
980,125.79899999999999,7.47722,21/07/2018,"Sat - Jul 21, 2018",4:00:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,3:00,04:00 - 04:59,Saturday,Tagum City,21/07/2018,3:00,Patchy rain possible,26,29,4,S,34%,84%,0.0,"1,009",5:29 AM,5:58 PM,night
981,125.777,7.44469,20/07/2018,"Fri - Jul 20, 2018",19:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),18:00,19:00 - 19:59,Friday,Tagum City,20/07/2018,18:00,Partly cloudy,31,35,10,S,18%,58%,0.0,"1,008",5:29 AM,5:58 PM,night
982,125.77799999999999,7.44457,20/07/2018,"Fri - Jul 20, 2018",0:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Sharp Object,0:00,00:00 - 00:59,Friday,Tagum City,20/07/2018,0:00,Partly cloudy,26,29,2,SSE,11%,83%,0.0,"1,010",5:29 AM,5:58 PM,night
983,125.81299999999999,7.45984,22/07/2018,"Sun - Jul 22, 2018",2:44:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),0:00,02:00 - 02:59,Sunday,Tagum City,22/07/2018,0:00,Partly cloudy,27,29,3,SSE,70%,78%,0.5,"1,011",5:30 AM,5:58 PM,night
984,125.804,7.45003,22/07/2018,"Sun - Jul 22, 2018",11:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,9:00,11:00 - 11:59,Sunday,Tagum City,22/07/2018,9:00,Patchy rain possible,31,35,4,SSE,43%,57%,0.1,"1,011",5:30 AM,5:58 PM,day
985,125.755,7.357189999999999,22/07/2018,"Sun - Jul 22, 2018",18:00:00,PHYSICAL INJURIES,Busaon,Tagum City,Stabbing/Hacking,18:00,18:00 - 18:59,Sunday,Tagum City,22/07/2018,18:00,Cloudy,29,33,4,SSE,69%,67%,0.1,"1,010",5:30 AM,5:58 PM,night
986,125.682,7.06729,22/07/2018,"Sun - Jul 22, 2018",18:30:00,HOMICIDE,Catagman,Samal City,Mauling,18:00,18:00 - 18:59,Sunday,Samal City,22/07/2018,18:00,Cloudy,29,34,9,SE,82%,72%,0.5,"1,010",5:30 AM,5:58 PM,night
987,125.82600000000001,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,18:00,19:00 - 19:59,Sunday,Tagum City,22/07/2018,18:00,Cloudy,29,33,4,SSE,69%,67%,0.1,"1,010",5:30 AM,5:58 PM,night
988,125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,MURDER,Mankilam,Tagum City,Shooting,3:00,04:00 - 04:59,Monday,Tagum City,23/07/2018,3:00,Patchy light drizzle,25,27,3,E,72%,81%,0.5,"1,010",5:30 AM,5:58 PM,night
989,125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,"Force, Threat and Intimidation",18:00,20:00 - 20:59,Saturday,Tagum City,21/07/2018,18:00,Partly cloudy,30,34,10,S,62%,59%,0.1,"1,009",5:29 AM,5:58 PM,night
990,125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,18:00,19:00 - 19:59,Monday,Tagum City,23/07/2018,18:00,Patchy rain possible,26,28,5,E,76%,71%,0.2,"1,009",5:30 AM,5:58 PM,night
991,125.72,7.0923300000000005,24/07/2018,"Tue - Jul 24, 2018",2:57:00,HOMICIDE,Tagdaliao,Samal City,Stabbing/Hacking,0:00,02:00 - 02:59,Tuesday,Samal City,24/07/2018,0:00,Partly cloudy,28,30,3,NNW,20%,69%,0.0,"1,011",5:30 AM,5:58 PM,night
992,125.72200000000001,7.090889999999999,24/07/2018,"Tue - Jul 24, 2018",2:57:00,PHYSICAL INJURIES,Tagdaliao,Samal City,Stabbing/Hacking,0:00,02:00 - 02:59,Tuesday,Samal City,24/07/2018,0:00,Partly cloudy,28,30,3,NNW,20%,69%,0.0,"1,011",5:30 AM,5:58 PM,night
993,125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),6:00,06:00 - 06:59,Tuesday,Tagum City,24/07/2018,6:00,Partly cloudy,26,28,3,E,14%,65%,0.0,"1,009",5:30 AM,5:58 PM,day
994,125.777,7.443460000000001,23/07/2018,"Mon - Jul 23, 2018",17:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,15:00,17:00 - 17:59,Monday,Tagum City,23/07/2018,15:00,Patchy rain possible,29,31,5,ESE,76%,63%,0.1,"1,009",5:30 AM,5:58 PM,day
995,125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,THEFT,Mankilam,Tagum City,Salisi (Others),12:00,14:00 - 14:59,Monday,Tagum City,23/07/2018,12:00,Patchy rain possible,29,31,4,SE,80%,63%,0.2,"1,010",5:30 AM,5:58 PM,day
996,125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,15:00,15:00 - 15:59,Tuesday,Tagum City,24/07/2018,15:00,Partly cloudy,34,38,5,SSW,38%,43%,0.0,"1,007",5:30 AM,5:58 PM,day
997,125.816,7.392110000000001,25/07/2018,"Wed - Jul 25, 2018",6:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,6:00,06:00 - 06:59,Wednesday,Tagum City,25/07/2018,6:00,Partly cloudy,26,29,3,SSE,11%,75%,0.0,"1,009",5:30 AM,5:58 PM,day
998,125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,PHYSICAL INJURIES,Nanyo,Panabo City,Hacking,21:00,21:00 - 21:59,Wednesday,Panabo City,25/07/2018,21:00,Partly cloudy,28,30,2,SW,20%,66%,0.0,"1,010",5:30 AM,5:58 PM,night
999,125.824,7.429939999999999,25/07/2018,"Wed - Jul 25, 2018",22:30:00,THEFT,Apokon,Tagum City,Qualified Theft,21:00,22:00 - 22:59,Wednesday,Tagum City,25/07/2018,21:00,Partly cloudy,29,31,3,SE,21%,65%,0.0,"1,010",5:30 AM,5:58 PM,night
1000,125.82700000000001,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),12:00,13:00 - 13:59,Thursday,Tagum City,26/07/2018,12:00,Partly cloudy,36,39,6,SW,18%,41%,0.0,"1,009",5:30 AM,5:58 PM,day
1001,125.81700000000001,7.457139999999999,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ROBBERY,Magugpo North,Tagum City,Cellphone Snatching,12:00,13:00 - 13:59,Thursday,Tagum City,26/07/2018,12:00,Partly cloudy,36,39,6,SW,18%,41%,0.0,"1,009",5:30 AM,5:58 PM,day
1002,125.801,7.452160000000001,24/07/2018,"Tue - Jul 24, 2018",14:45:00,THEFT,Magugpo West,Tagum City,Shoplifting,12:00,14:00 - 14:59,Tuesday,Tagum City,24/07/2018,12:00,Partly cloudy,36,39,5,SSW,17%,39%,0.0,"1,008",5:30 AM,5:58 PM,day
1003,125.824,7.418839999999999,26/07/2018,"Thu - Jul 26, 2018",14:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,12:00,14:00 - 14:59,Thursday,Tagum City,26/07/2018,12:00,Partly cloudy,36,39,6,SW,18%,41%,0.0,"1,009",5:30 AM,5:58 PM,day
1004,125.818,7.39198,27/07/2018,"Fri - Jul 27, 2018",1:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,0:00,01:00 - 01:59,Friday,Tagum City,27/07/2018,0:00,Partly cloudy,26,28,2,SSE,57%,78%,0.1,"1,010",5:30 AM,5:58 PM,night
1005,125.689,7.1357800000000005,26/07/2018,"Thu - Jul 26, 2018",13:30:00,THEFT,Moncado (Pob.),Samal City,Shoplifting,12:00,13:00 - 13:59,Thursday,Samal City,26/07/2018,12:00,Partly cloudy,33,38,10,SSE,17%,55%,0.0,"1,009",5:30 AM,5:58 PM,day
1006,125.81299999999999,7.4450199999999995,27/07/2018,"Fri - Jul 27, 2018",5:00:00,THEFT,Apokon,Tagum City,Salisi (Establishment),3:00,05:00 - 05:59,Friday,Tagum City,27/07/2018,3:00,Partly cloudy,25,28,2,SSE,15%,82%,0.0,"1,008",5:30 AM,5:58 PM,night
1007,125.819,7.43916,27/07/2018,"Fri - Jul 27, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),0:00,01:00 - 01:59,Friday,Tagum City,27/07/2018,0:00,Partly cloudy,26,28,2,SSE,57%,78%,0.1,"1,010",5:30 AM,5:58 PM,night
1008,125.678,7.29391,28/07/2018,"Sat - Jul 28, 2018",5:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cagangohan,Panabo City,Swpu (Stolen While Parked),3:00,05:00 - 05:59,Saturday,Panabo City,28/07/2018,3:00,Partly cloudy,26,28,2,S,10%,70%,0.0,"1,009",5:30 AM,5:58 PM,night
1009,125.70299999999999,7.31428,28/07/2018,"Sat - Jul 28, 2018",18:10:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,18:00,18:00 - 18:59,Saturday,Panabo City,28/07/2018,18:00,Partly cloudy,31,34,5,SSE,14%,60%,0.0,"1,008",5:30 AM,5:58 PM,night
1010,125.691,7.13542,29/07/2018,"Sun - Jul 29, 2018",1:45:00,PHYSICAL INJURIES,Miranda (Pob.),Samal City,Hitting With Hard Object,0:00,01:00 - 01:59,Sunday,Samal City,29/07/2018,0:00,Patchy rain possible,29,32,3,SW,73%,73%,0.3,"1,010",5:30 AM,5:57 PM,night
1011,125.803,7.459219999999999,29/07/2018,"Sun - Jul 29, 2018",4:00:00,THEFT,Magugpo West,Tagum City,Salisi,3:00,04:00 - 04:59,Sunday,Tagum City,29/07/2018,3:00,Partly cloudy,25,27,3,SSE,11%,78%,0.0,"1,009",5:30 AM,5:57 PM,night
1012,125.803,7.46005,29/07/2018,"Sun - Jul 29, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Forcibly Taken,3:00,03:00 - 03:59,Sunday,Tagum City,29/07/2018,3:00,Partly cloudy,25,27,3,SSE,11%,78%,0.0,"1,009",5:30 AM,5:57 PM,night
1013,125.8,7.46086,29/07/2018,"Sun - Jul 29, 2018",11:00:00,THEFT,Magugpo West,Tagum City,Salisi,9:00,11:00 - 11:59,Sunday,Tagum City,29/07/2018,9:00,Partly cloudy,32,35,7,SSW,12%,53%,0.0,"1,009",5:30 AM,5:57 PM,day
1014,125.81700000000001,7.44958,29/07/2018,"Sun - Jul 29, 2018",4:30:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,3:00,04:00 - 04:59,Sunday,Tagum City,29/07/2018,3:00,Partly cloudy,25,27,3,SSE,11%,78%,0.0,"1,009",5:30 AM,5:57 PM,night
1015,125.818,7.417260000000001,29/07/2018,"Sun - Jul 29, 2018",18:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,18:00,18:00 - 18:59,Sunday,Tagum City,29/07/2018,18:00,Partly cloudy,32,35,10,S,21%,57%,0.0,"1,008",5:30 AM,5:57 PM,night
1016,125.78200000000001,7.45188,27/07/2018,"Fri - Jul 27, 2018",0:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,0:00,00:00 - 00:59,Friday,Tagum City,27/07/2018,0:00,Partly cloudy,26,28,2,SSE,57%,78%,0.1,"1,010",5:30 AM,5:58 PM,night
1017,125.685,7.30523,29/07/2018,"Sun - Jul 29, 2018",20:45:00,ROBBERY,Santo Niño (Pob.),Panabo City,Snatching,18:00,20:00 - 20:59,Sunday,Panabo City,29/07/2018,18:00,Partly cloudy,30,33,12,S,22%,63%,0.0,"1,008",5:30 AM,5:57 PM,night
1018,125.822,7.4172,26/07/2018,"Thu - Jul 26, 2018",0:45:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,0:00,00:00 - 00:59,Thursday,Tagum City,26/07/2018,0:00,Partly cloudy,26,28,1,E,23%,70%,0.0,"1,010",5:30 AM,5:58 PM,night
1019,125.816,7.39128,26/07/2018,"Thu - Jul 26, 2018",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Swpu (Stolen While Parked),21:00,22:00 - 22:59,Thursday,Tagum City,26/07/2018,21:00,Patchy rain possible,28,32,4,SSE,43%,72%,0.0,"1,010",5:30 AM,5:58 PM,night
1020,125.77600000000001,7.46375,31/07/2018,"Tue - Jul 31, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,3:00,05:00 - 05:59,Tuesday,Tagum City,31/07/2018,3:00,Partly cloudy,25,28,5,S,11%,86%,0.0,"1,009",5:31 AM,5:57 PM,night
1021,125.82700000000001,7.4656,01/08/2018,"Wed - Aug 1, 2018",2:00:00,MURDER,Magdum,Tagum City,Shooting,0:00,02:00 - 02:59,Wednesday,Tagum City,01/08/2018,0:00,Partly cloudy,26,29,5,S,13%,86%,0.0,"1,011",5:31 AM,5:57 PM,night
1022,125.834,7.420139999999999,31/07/2018,"Tue - Jul 31, 2018",21:30:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,21:00,21:00 - 21:59,Tuesday,Tagum City,31/07/2018,21:00,Partly cloudy,27,30,9,S,16%,80%,0.0,"1,011",5:31 AM,5:57 PM,night
1023,125.809,7.43558,01/08/2018,"Wed - Aug 1, 2018",3:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,3:00,03:00 - 03:59,Wednesday,Tagum City,01/08/2018,3:00,Partly cloudy,25,28,4,S,7%,87%,0.0,"1,010",5:31 AM,5:57 PM,night
1024,125.822,7.432010000000001,02/08/2018,"Thu - Aug 2, 2018",1:01:00,MURDER,Apokon,Tagum City,Shooting,0:00,01:00 - 01:59,Thursday,Tagum City,02/08/2018,0:00,Partly cloudy,26,29,8,S,24%,79%,0.9,"1,011",5:31 AM,5:57 PM,night
1025,125.708,7.29634,03/07/2018,"Tue - Jul 3, 2018",2:00:00,PHYSICAL INJURIES,San Pedro,Panabo City,Stabbing/Hacking,0:00,02:00 - 02:59,Tuesday,Panabo City,03/07/2018,0:00,Partly cloudy,25,28,2,S,63%,78%,0.1,"1,010",5:26 AM,5:58 PM,night
1026,125.617,7.40447,02/08/2018,"Thu - Aug 2, 2018",0:10:00,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,Not Indicated,0:00,00:00 - 00:59,Thursday,Panabo City,02/08/2018,0:00,Partly cloudy,26,29,10,S,25%,81%,1.1,"1,011",5:31 AM,5:57 PM,night
1027,125.814,7.43537,02/08/2018,"Thu - Aug 2, 2018",5:45:00,MURDER,Visayan Village,Tagum City,Shooting,3:00,05:00 - 05:59,Thursday,Tagum City,02/08/2018,3:00,Patchy rain possible,24,26,5,SW,84%,87%,5.0,"1,010",5:31 AM,5:57 PM,day
1028,125.594,7.333289999999999,01/08/2018,"Wed - Aug 1, 2018",11:30:00,THEFT,Kasilak,Panabo City,Plain Theft,9:00,11:00 - 11:59,Wednesday,Panabo City,01/08/2018,9:00,Partly cloudy,31,34,11,S,6%,60%,0.0,"1,011",5:31 AM,5:57 PM,day
1029,125.78,7.45305,29/07/2018,"Sun - Jul 29, 2018",10:33:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,"Force, Threat and Intimidation",9:00,10:00 - 10:59,Sunday,Tagum City,29/07/2018,9:00,Partly cloudy,32,35,7,SSW,12%,53%,0.0,"1,009",5:30 AM,5:57 PM,day
1030,125.82,7.45454,05/08/2018,"Sun - Aug 5, 2018",3:05:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,3:00,03:00 - 03:59,Sunday,Tagum City,05/08/2018,3:00,Partly cloudy,24,27,4,S,42%,87%,0.0,"1,010",5:31 AM,5:56 PM,night
1031,125.777,7.4436,04/08/2018,"Sat - Aug 4, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),0:00,00:00 - 00:59,Saturday,Tagum City,04/08/2018,0:00,Moderate or heavy rain shower,26,28,9,SSW,81%,83%,3.5,"1,010",5:31 AM,5:56 PM,night
1032,125.802,7.44575,04/08/2018,"Sat - Aug 4, 2018",22:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),21:00,22:00 - 22:59,Saturday,Tagum City,04/08/2018,21:00,Patchy rain possible,26,28,10,SSW,77%,85%,3.3,"1,009",5:31 AM,5:56 PM,night
1033,125.804,7.4339699999999995,04/08/2018,"Sat - Aug 4, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi,3:00,04:00 - 04:59,Saturday,Tagum City,04/08/2018,3:00,Patchy light drizzle,25,27,5,WSW,75%,87%,5.4,"1,010",5:31 AM,5:56 PM,night
1034,125.79899999999999,7.459630000000001,04/08/2018,"Sat - Aug 4, 2018",4:00:00,ROBBERY,Magugpo West,Tagum City,Crowbar/Destroying Lock,3:00,04:00 - 04:59,Saturday,Tagum City,04/08/2018,3:00,Patchy light drizzle,25,27,5,WSW,75%,87%,5.4,"1,010",5:31 AM,5:56 PM,night
1035,125.81700000000001,7.392239999999999,03/08/2018,"Fri - Aug 3, 2018",15:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,15:00,15:00 - 15:59,Friday,Tagum City,03/08/2018,15:00,Moderate or heavy rain shower,31,36,10,S,80%,63%,3.3,"1,009",5:31 AM,5:56 PM,day
1036,125.791,7.42333,03/08/2018,"Fri - Aug 3, 2018",11:30:00,THEFT,Canocotan,Tagum City,Salisi,9:00,11:00 - 11:59,Friday,Tagum City,03/08/2018,9:00,Moderate or heavy rain shower,28,32,8,SW,77%,71%,5.0,"1,010",5:31 AM,5:56 PM,day
1037,125.64299999999999,7.29272,02/08/2018,"Thu - Aug 2, 2018",1:00:00,RAPE (Art. 266-A RC & R.A.8353),Little Panay,Panabo City,"Force, Threat and Intimidation",0:00,01:00 - 01:59,Thursday,Panabo City,02/08/2018,0:00,Partly cloudy,26,29,10,S,25%,81%,1.1,"1,011",5:31 AM,5:57 PM,night
