,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Labor,Employed","Labor,Employed,female","Labor,Employed,male","Labor,In the Labor Force","Labor,In the Labor Force,female","Labor,In the Labor Force,male","Labor,Not in the Labor Force","Labor,Not in the Labor Force,female","Labor,Not in the Labor Force,male","Labor,Underemployed","Labor,Unemployed","Labor,Unemployed,female","Labor,Unemployed,male"
30,125.681,7.29955,08/08/2017,"Tue - Aug 8, 2017",17:00:00,PHYSICAL INJURIES,New Pandan (Pob.),Panabo City,Stoning,urban,9.03,2765,967,1798,2906,1022,1884,1726,1234,492,491,141,55,86
31,125.772,7.46475,09/08/2017,"Wed - Aug 9, 2017",3:54:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
32,125.779,7.3899,09/08/2017,"Wed - Aug 9, 2017",3:00:00,RAPE (Art. 266-A RC & R.A.8353),San Isidro,Tagum City,Not Indicated,rural,3.69,2067,723,1344,2173,764,1409,1290,923,368,367,106,41,65
33,125.615,7.336760000000001,09/08/2017,"Wed - Aug 9, 2017",8:00:00,MURDER,New Malitbog,Panabo City,Shooting,rural,4.46,1365,477,888,1435,504,930,852,609,243,243,70,27,43
34,125.8,7.47628,09/08/2017,"Wed - Aug 9, 2017",4:00:00,ROBBERY,La Filipina,Tagum City,Hold-Up W/ Sharp Object,urban,11.84,6634,2320,4314,6973,2452,4521,4140,2961,1180,1179,339,132,207
35,125.61399999999999,7.33484,09/08/2017,"Wed - Aug 9, 2017",13:45:00,PHYSICAL INJURIES,New Malitbog,Panabo City,Mauling,rural,4.46,1365,477,888,1435,504,930,852,609,243,243,70,27,43
36,125.822,7.43005,09/08/2017,"Wed - Aug 9, 2017",3:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
37,125.805,7.45005,09/08/2017,"Wed - Aug 9, 2017",8:20:00,Drug Related Incident (RA 9165),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
38,125.667,7.273689999999999,11/08/2017,"Fri - Aug 11, 2017",14:50:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2733,956,1778,2873,1010,1863,1706,1220,486,486,140,54,85
39,125.73200000000001,7.08264,12/08/2017,"Sat - Aug 12, 2017",21:11:00,Drug Related Incident (RA 9165),Licup,Samal City,Not Indicated,rural,2.54,372,130,242,391,137,253,232,166,66,66,19,7,12
40,125.70700000000001,7.292489999999999,12/08/2017,"Sat - Aug 12, 2017",21:10:00,THEFT,San Pedro,Panabo City,Salisi,urban,5.7,1747,611,1136,1836,646,1191,1090,780,311,310,89,35,55
41,125.77600000000001,7.462219999999999,12/08/2017,"Sat - Aug 12, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
42,125.81200000000001,7.44233,12/08/2017,"Sat - Aug 12, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
43,125.804,7.4577800000000005,13/08/2017,"Sun - Aug 13, 2017",7:30:00,ROBBERY,Magugpo West,Tagum City,Crowbar/Destroying Lock,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
44,125.818,7.452139999999999,13/08/2017,"Sun - Aug 13, 2017",11:30:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Hacking,urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
45,125.686,7.3062,13/08/2017,"Sun - Aug 13, 2017",17:50:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,1805,631,1174,1897,667,1230,1126,806,321,321,92,36,56
46,125.67,7.283189999999999,13/08/2017,"Sun - Aug 13, 2017",21:30:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2733,956,1778,2873,1010,1863,1706,1220,486,486,140,54,85
47,125.803,7.45005,13/08/2017,"Sun - Aug 13, 2017",22:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
48,125.773,7.44435,13/08/2017,"Sun - Aug 13, 2017",19:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Stabbing/Hacking,urban,13.32,7464,2610,4854,7846,2759,5087,4659,3331,1327,1326,381,148,233
49,125.79700000000001,7.452369999999999,13/08/2017,"Sun - Aug 13, 2017",23:00:00,ROBBERY,Magugpo East,Tagum City,Hold-Up W/ Sharp Object,urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
50,125.73299999999999,7.08245,14/08/2017,"Mon - Aug 14, 2017",10:00:00,MURDER,Licup,Samal City,Shooting,rural,2.54,372,130,242,391,137,253,232,166,66,66,19,7,12
51,125.588,7.3086199999999995,14/08/2017,"Mon - Aug 14, 2017",12:00:00,THEFT,Kauswagan,Panabo City,Salisi,rural,1.93,591,207,384,621,218,403,369,264,105,105,30,12,18
52,125.771,6.9161600000000005,14/08/2017,"Mon - Aug 14, 2017",6:00:00,THEFT,San Remigio,Samal City,Salisi (Establishment),rural,6.25,914,320,594,961,338,623,571,408,163,162,47,18,29
53,125.805,7.44384,15/08/2017,"Tue - Aug 15, 2017",0:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
54,125.77600000000001,7.46214,15/08/2017,"Tue - Aug 15, 2017",12:30:00,Drug Related Incident (RA 9165),Mankilam,Tagum City,Not Indicated,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
55,125.80799999999999,7.43543,15/08/2017,"Tue - Aug 15, 2017",16:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
56,125.67200000000001,7.328310000000001,15/08/2017,"Tue - Aug 15, 2017",16:30:00,Drug Related Incident (RA 9165),Quezon,Panabo City,Not Indicated,rural,6.33,1937,677,1260,2036,716,1320,1209,864,344,344,99,38,60
57,125.671,7.3282,15/08/2017,"Tue - Aug 15, 2017",16:30:00,Drug Related Incident (RA 9165),Quezon,Panabo City,Not Indicated,rural,6.33,1937,677,1260,2036,716,1320,1209,864,344,344,99,38,60
58,125.773,7.46656,15/08/2017,"Tue - Aug 15, 2017",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Mankilam,Tagum City,Not Indicated,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
59,125.806,7.43307,16/08/2017,"Wed - Aug 16, 2017",2:38:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
60,125.79899999999999,7.46041,16/08/2017,"Wed - Aug 16, 2017",14:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
61,125.818,7.4508,16/08/2017,"Wed - Aug 16, 2017",18:40:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
62,125.811,7.4352100000000005,16/08/2017,"Wed - Aug 16, 2017",19:30:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
63,125.68299999999999,7.30041,16/08/2017,"Wed - Aug 16, 2017",4:30:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Establishment),urban,9.03,2765,967,1798,2906,1022,1884,1726,1234,492,491,141,55,86
64,125.803,7.4313899999999995,17/08/2017,"Thu - Aug 17, 2017",18:34:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
65,125.79899999999999,7.46108,17/08/2017,"Thu - Aug 17, 2017",13:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
66,125.805,7.447430000000001,17/08/2017,"Thu - Aug 17, 2017",7:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
67,125.818,7.43929,18/08/2017,"Fri - Aug 18, 2017",17:30:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
68,125.824,7.4938199999999995,19/08/2017,"Sat - Aug 19, 2017",17:25:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Shooting,urban,8.16,4574,1600,2975,4808,1690,3117,2855,2042,813,813,234,91,143
69,125.736,7.040030000000001,19/08/2017,"Sat - Aug 19, 2017",22:00:00,PHYSICAL INJURIES,Del Monte,Samal City,Hacking,rural,5.47,800,280,521,841,296,545,500,357,142,142,41,16,25
70,125.677,7.29904,19/08/2017,"Sat - Aug 19, 2017",21:10:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,6892,2410,4482,7244,2547,4697,4302,3076,1226,1225,352,137,215
71,125.758,7.06882,19/08/2017,"Sat - Aug 19, 2017",8:00:00,RAPE (Art. 266-A RC & R.A.8353),Guilon,Samal City,"Force, Threat and Intimidation",rural,4.44,649,227,422,682,240,442,405,290,115,115,33,13,20
72,125.8,7.458819999999999,20/08/2017,"Sun - Aug 20, 2017",2:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
73,125.801,7.43337,20/08/2017,"Sun - Aug 20, 2017",7:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
74,125.78299999999999,7.45982,20/08/2017,"Sun - Aug 20, 2017",15:20:00,Drug Related Incident (RA 9165),Mankilam,Tagum City,Not Indicated,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
75,125.804,7.44448,20/08/2017,"Sun - Aug 20, 2017",20:47:00,Drug Related Incident (RA 9165),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
76,125.79899999999999,7.46046,20/08/2017,"Sun - Aug 20, 2017",2:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
77,125.81200000000001,7.455710000000001,20/08/2017,"Sun - Aug 20, 2017",15:45:00,THEFT,Magugpo North,Tagum City,Salisi,urban,7.19,4028,1408,2619,4233,1489,2745,2514,1798,716,716,206,80,126
78,125.8,7.47763,21/08/2017,"Mon - Aug 21, 2017",7:42:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,Swpu (Stolen While Parked),urban,11.84,6634,2320,4314,6973,2452,4521,4140,2961,1180,1179,339,132,207
79,125.785,7.41445,21/08/2017,"Mon - Aug 21, 2017",18:40:00,THEFT,Canocotan,Tagum City,Cable/Electric Meter,urban,6.26,3507,1226,2281,3686,1296,2390,2189,1565,624,623,179,70,109
80,125.666,7.27338,22/08/2017,"Tue - Aug 22, 2017",16:05:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2733,956,1778,2873,1010,1863,1706,1220,486,486,140,54,85
81,125.822,7.43584,22/08/2017,"Tue - Aug 22, 2017",11:30:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
82,125.804,7.4314800000000005,22/08/2017,"Tue - Aug 22, 2017",5:00:00,ROBBERY,Visayan Village,Tagum City,With Violence Against or Intimidation of Persons,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
83,125.818,7.4489,22/08/2017,"Tue - Aug 22, 2017",16:30:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
84,125.801,7.4362,22/08/2017,"Tue - Aug 22, 2017",18:39:00,HOMICIDE,Visayan Village,Tagum City,Shooting,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
85,125.802,7.427110000000001,22/08/2017,"Tue - Aug 22, 2017",19:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Stabbing/Hacking,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
86,125.805,7.4466,23/08/2017,"Wed - Aug 23, 2017",15:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
87,125.814,7.456160000000001,23/08/2017,"Wed - Aug 23, 2017",22:00:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Stabbing/Hacking,urban,7.19,4028,1408,2619,4233,1489,2745,2514,1798,716,716,206,80,126
88,125.795,7.456580000000001,23/08/2017,"Wed - Aug 23, 2017",19:25:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
89,125.65899999999999,7.321560000000001,23/08/2017,"Wed - Aug 23, 2017",17:00:00,Drug Related Incident (RA 9165),Datu Abdul Dadia,Panabo City,Not Indicated,urban,7.88,2414,844,1570,2537,892,1645,1506,1077,429,429,123,48,75
90,125.78299999999999,7.4626,24/08/2017,"Thu - Aug 24, 2017",8:50:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
91,125.588,7.3976,24/08/2017,"Thu - Aug 24, 2017",9:30:00,PHYSICAL INJURIES,A. O. Floirendo,Panabo City,Mauling,urban,6.6,2020,706,1313,2123,746,1377,1261,901,359,359,103,40,63
92,125.81700000000001,7.46005,25/08/2017,"Fri - Aug 25, 2017",7:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,4669,1633,3036,4908,1726,3182,2914,2084,830,830,238,93,146
93,125.75200000000001,7.091989999999999,25/08/2017,"Fri - Aug 25, 2017",0:30:00,PHYSICAL INJURIES,Tagbitan-Ag,Samal City,Shooting,rural,6.24,912,319,593,959,337,622,569,407,162,162,47,18,28
94,125.80799999999999,7.448119999999999,25/08/2017,"Fri - Aug 25, 2017",14:30:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
95,125.789,7.422689999999999,25/08/2017,"Fri - Aug 25, 2017",16:35:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,3507,1226,2281,3686,1296,2390,2189,1565,624,623,179,70,109
96,125.835,7.47107,26/08/2017,"Sat - Aug 26, 2017",1:00:00,THEFT,Magdum,Tagum City,Plain Theft,urban,7.86,4404,1540,2864,4628,1627,3001,2748,1965,783,782,225,88,137
97,125.803,7.41748,26/08/2017,"Sat - Aug 26, 2017",9:04:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
98,125.686,7.306260000000001,26/08/2017,"Sat - Aug 26, 2017",11:00:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,1805,631,1174,1897,667,1230,1126,806,321,321,92,36,56
99,125.822,7.4168,27/08/2017,"Sun - Aug 27, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
100,125.757,6.92391,27/08/2017,"Sun - Aug 27, 2017",21:00:00,PHYSICAL INJURIES,Libertad,Samal City,Hacking,rural,6.81,996,348,647,1046,368,679,621,444,177,177,51,20,31
101,125.806,7.4419699999999995,27/08/2017,"Sun - Aug 27, 2017",3:00:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Stabbing/Hacking,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
102,125.805,7.44716,27/08/2017,"Sun - Aug 27, 2017",21:05:00,THEFT,Magugpo Poblacion,Tagum City,Shoplifting,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
103,125.81299999999999,7.457839999999999,27/08/2017,"Sun - Aug 27, 2017",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,4028,1408,2619,4233,1489,2745,2514,1798,716,716,206,80,126
104,125.78200000000001,7.46088,27/08/2017,"Sun - Aug 27, 2017",23:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
105,125.78399999999999,7.458239999999999,27/08/2017,"Sun - Aug 27, 2017",23:00:00,THEFT,Mankilam,Tagum City,Salisi (Establishment),urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
106,125.822,7.43607,28/08/2017,"Mon - Aug 28, 2017",3:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
107,125.806,7.432939999999999,28/08/2017,"Mon - Aug 28, 2017",12:50:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
108,125.81200000000001,7.39728,28/08/2017,"Mon - Aug 28, 2017",21:30:00,HOMICIDE,Madaum,Tagum City,Shooting,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
109,125.806,7.44918,28/08/2017,"Mon - Aug 28, 2017",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
110,125.79799999999999,7.46052,29/08/2017,"Tue - Aug 29, 2017",2:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
111,125.82,7.4504600000000005,30/08/2017,"Wed - Aug 30, 2017",3:00:00,THEFT,Magugpo East,Tagum City,Salisi (Akyat Bahay),urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
112,125.801,7.45182,30/08/2017,"Wed - Aug 30, 2017",9:00:00,THEFT,Magugpo Poblacion,Tagum City,Shoplifting,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
113,125.81200000000001,7.381710000000001,30/08/2017,"Wed - Aug 30, 2017",15:30:00,MURDER,Madaum,Tagum City,Shooting,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
114,125.801,7.4753,30/08/2017,"Wed - Aug 30, 2017",20:45:00,MURDER,La Filipina,Tagum City,Shooting,urban,11.84,6634,2320,4314,6973,2452,4521,4140,2961,1180,1179,339,132,207
115,125.803,7.4485399999999995,31/08/2017,"Thu - Aug 31, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
116,125.82799999999999,7.4222399999999995,31/08/2017,"Thu - Aug 31, 2017",10:00:00,THEFT,Apokon,Tagum City,Bag Snatching,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
117,125.678,7.27655,31/08/2017,"Thu - Aug 31, 2017",21:10:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,2733,956,1778,2873,1010,1863,1706,1220,486,486,140,54,85
118,125.693,7.3033,31/08/2017,"Thu - Aug 31, 2017",22:45:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,1805,631,1174,1897,667,1230,1126,806,321,321,92,36,56
119,125.806,7.44767,31/08/2017,"Thu - Aug 31, 2017",13:47:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
120,125.816,7.38807,31/08/2017,"Thu - Aug 31, 2017",5:50:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
121,125.816,7.389130000000001,31/08/2017,"Thu - Aug 31, 2017",17:50:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
122,125.81,7.38015,31/08/2017,"Thu - Aug 31, 2017",5:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
123,125.806,7.45603,01/09/2017,"Fri - Sep 1, 2017",9:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
124,125.79700000000001,7.4345,02/09/2017,"Sat - Sep 2, 2017",5:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
125,125.805,7.441730000000001,02/09/2017,"Sat - Sep 2, 2017",2:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
126,125.803,7.4503699999999995,03/09/2017,"Sun - Sep 3, 2017",16:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
127,125.824,7.42122,04/09/2017,"Mon - Sep 4, 2017",0:58:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
128,125.76899999999999,6.927239999999999,04/09/2017,"Mon - Sep 4, 2017",7:30:00,THEFT,Pangubatan (Talicod I),Samal City,Salisi (Others),rural,3.96,579,202,376,608,214,395,361,258,103,103,30,12,18
129,125.803,7.456460000000001,04/09/2017,"Mon - Sep 4, 2017",3:57:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
130,125.816,7.39186,04/09/2017,"Mon - Sep 4, 2017",18:55:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4621,1616,3005,4857,1708,3149,2884,2062,822,821,236,92,144
131,125.77600000000001,7.4439,04/09/2017,"Mon - Sep 4, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,7464,2610,4854,7846,2759,5087,4659,3331,1327,1326,381,148,233
132,125.633,7.33246,05/09/2017,"Tue - Sep 5, 2017",18:30:00,ROBBERY,Nanyo,Panabo City,Hold-Up W/ Gun,rural,5.23,1603,560,1042,1685,592,1092,1000,715,285,285,82,32,50
133,125.678,7.28672,05/09/2017,"Tue - Sep 5, 2017",18:20:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,5739,2007,3732,6033,2121,3911,3582,2562,1021,1020,293,114,179
134,125.67299999999999,7.311560000000001,05/09/2017,"Tue - Sep 5, 2017",23:35:00,Drug Related Incident (RA 9165),New Visayas,Panabo City,Not Indicated,urban,22.54,6902,2414,4488,7254,2551,4704,4308,3080,1227,1226,353,137,215
135,125.63600000000001,7.332330000000001,05/09/2017,"Tue - Sep 5, 2017",18:30:00,ROBBERY,Nanyo,Panabo City,Hold Up,rural,5.23,1603,560,1042,1685,592,1092,1000,715,285,285,82,32,50
136,125.816,7.43575,06/09/2017,"Wed - Sep 6, 2017",23:50:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
137,125.803,7.4305,06/09/2017,"Wed - Sep 6, 2017",0:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
138,125.818,7.4395,06/09/2017,"Wed - Sep 6, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
139,125.802,7.44057,06/09/2017,"Wed - Sep 6, 2017",23:12:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,4669,1633,3036,4908,1726,3182,2914,2084,830,830,238,93,146
140,125.807,7.433860000000001,07/09/2017,"Thu - Sep 7, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
141,125.803,7.4573100000000005,07/09/2017,"Thu - Sep 7, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
142,125.811,7.4462,07/09/2017,"Thu - Sep 7, 2017",3:36:00,ROBBERY,Magugpo Poblacion,Tagum City,Destroying Window,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
143,125.693,7.3173699999999995,07/09/2017,"Thu - Sep 7, 2017",22:45:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,3967,1387,2580,4169,1466,2703,2476,1770,705,705,203,79,124
144,125.82600000000001,7.44043,08/09/2017,"Fri - Sep 8, 2017",0:20:00,THEFT,Apokon,Tagum City,Salisi (Cellphone),urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
145,125.79799999999999,7.477410000000001,08/09/2017,"Fri - Sep 8, 2017",3:00:00,THEFT,La Filipina,Tagum City,Salisi (Akyat Bahay),urban,11.84,6634,2320,4314,6973,2452,4521,4140,2961,1180,1179,339,132,207
