Region,Date,Time,Weather,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Direction,Cloud %,Humidity %,Precip (mm),Pressure (mb)
Samal City,11/07/2018,15:00,Light rain shower,32,37,9,SSE,51%,62%,0.4000,"1,007"
Samal City,11/07/2018,18:00,Partly cloudy,30,35,5,S,49%,70%,0.7000,"1,008"
Samal City,11/07/2018,21:00,Light rain shower,28,32,3,WSW,51%,76%,0.6000,"1,010"
Samal City,12/07/2018,0:00,Patchy light rain,27,30,4,NW,76%,79%,1.7000,"1,010"
Samal City,12/07/2018,3:00,Patchy light drizzle,26,29,5,NW,69%,83%,1.1000,"1,009"
Samal City,12/07/2018,6:00,Partly cloudy,27,29,3,WSW,65%,79%,0.1000,"1,009"
Samal City,12/07/2018,9:00,Patchy light drizzle,28,31,1,ENE,39%,73%,0.1000,"1,010"
Samal City,12/07/2018,12:00,Cloudy,28,30,2,ENE,59%,72%,0.1000,"1,010"
Samal City,12/07/2018,15:00,Patchy light drizzle,28,30,3,SSE,67%,73%,0.1000,"1,009"
Samal City,12/07/2018,18:00,Partly cloudy,27,30,1,NW,61%,76%,0.3000,"1,009"
Samal City,12/07/2018,21:00,Patchy rain possible,26,29,3,W,61%,78%,0.1000,"1,010"
Samal City,13/07/2018,0:00,Partly cloudy,26,28,3,NW,64%,78%,0.1000,"1,010"
Samal City,13/07/2018,3:00,Patchy light drizzle,25,28,2,SW,56%,78%,0.1000,"1,009"
Samal City,13/07/2018,6:00,Partly cloudy,25,27,2,ENE,69%,77%,0.3000,"1,009"
Samal City,13/07/2018,9:00,Partly cloudy,27,30,6,E,59%,70%,0.0000,"1,009"
Samal City,13/07/2018,12:00,Partly cloudy,31,34,9,SSE,53%,58%,0.0000,"1,008"
Samal City,13/07/2018,15:00,Patchy rain possible,31,35,10,SSE,57%,59%,0.0000,"1,008"
Samal City,13/07/2018,18:00,Partly cloudy,29,33,9,SSE,65%,67%,0.1000,"1,008"
Samal City,13/07/2018,21:00,Light rain shower,28,31,4,SSW,51%,73%,0.3000,"1,010"
Samal City,14/07/2018,0:00,Partly cloudy,27,30,3,W,53%,73%,0.5000,"1,010"
Samal City,14/07/2018,3:00,Partly cloudy,27,29,3,WSW,42%,72%,0.0000,"1,009"
Samal City,14/07/2018,6:00,Partly cloudy,27,30,3,S,38%,70%,0.0000,"1,009"
Samal City,14/07/2018,9:00,Partly cloudy,30,33,6,SSE,38%,63%,0.0000,"1,009"
Samal City,14/07/2018,12:00,Partly cloudy,31,36,12,SSE,24%,58%,0.0000,"1,007"
Samal City,14/07/2018,15:00,Partly cloudy,31,35,12,SSE,25%,62%,0.0000,"1,007"
Samal City,14/07/2018,18:00,Cloudy,29,33,9,SSE,42%,70%,0.0000,"1,007"
Samal City,14/07/2018,21:00,Light rain shower,28,32,5,S,73%,75%,0.3000,"1,009"
Samal City,15/07/2018,0:00,Light rain shower,28,31,4,SW,84%,75%,0.9000,"1,009"
Samal City,15/07/2018,3:00,Partly cloudy,27,30,4,WSW,64%,75%,0.6000,"1,008"
Samal City,15/07/2018,6:00,Partly cloudy,28,31,4,SW,27%,72%,0.0000,"1,008"
Samal City,15/07/2018,9:00,Patchy rain possible,31,35,7,S,38%,63%,0.0000,"1,008"
Samal City,15/07/2018,12:00,Cloudy,33,39,8,S,69%,57%,0.1000,"1,007"
Samal City,15/07/2018,15:00,Patchy rain possible,33,39,8,S,71%,60%,0.0000,"1,006"
Samal City,15/07/2018,18:00,Partly cloudy,31,36,6,SSE,67%,68%,0.1000,"1,007"
Samal City,15/07/2018,21:00,Light rain shower,28,32,4,SSW,51%,75%,0.5000,"1,009"
Samal City,16/07/2018,0:00,Light rain shower,28,31,3,W,85%,75%,1.5000,"1,009"
Samal City,16/07/2018,3:00,Patchy rain possible,27,30,2,WSW,81%,76%,0.8000,"1,008"
Samal City,16/07/2018,6:00,Partly cloudy,28,30,4,SSE,72%,73%,0.1000,"1,008"
Samal City,16/07/2018,9:00,Partly cloudy,30,33,8,SSE,51%,64%,0.0000,"1,008"
Samal City,16/07/2018,12:00,Overcast,31,35,12,SSE,67%,58%,0.0000,"1,007"
Samal City,16/07/2018,15:00,Moderate or heavy rain shower,30,34,13,SSE,81%,67%,1.3000,"1,007"
Samal City,16/07/2018,18:00,Moderate or heavy rain shower,27,31,11,SSE,60%,82%,4.7000,"1,008"
Samal City,16/07/2018,21:00,Patchy rain possible,27,30,8,S,64%,82%,4.5000,"1,009"
Samal City,17/07/2018,0:00,Patchy rain possible,27,30,6,SSW,83%,80%,0.5000,"1,009"
Samal City,17/07/2018,3:00,Partly cloudy,26,29,6,S,69%,79%,0.3000,"1,008"
Samal City,17/07/2018,6:00,Partly cloudy,27,29,8,SSE,48%,75%,0.0000,"1,008"
Samal City,17/07/2018,9:00,Partly cloudy,29,32,10,SSE,39%,65%,0.0000,"1,008"
Samal City,17/07/2018,12:00,Partly cloudy,31,35,14,SSE,28%,57%,0.0000,"1,007"
Samal City,17/07/2018,15:00,Partly cloudy,31,35,17,SSE,27%,61%,0.0000,"1,006"
Samal City,17/07/2018,18:00,Patchy rain possible,29,34,16,SSE,45%,73%,0.0000,"1,006"
Samal City,17/07/2018,21:00,Partly cloudy,28,32,13,SSE,60%,80%,0.1000,"1,008"
Samal City,18/07/2018,0:00,Partly cloudy,28,32,9,S,24%,78%,0.0000,"1,009"
Samal City,18/07/2018,3:00,Partly cloudy,28,31,6,S,14%,77%,0.0000,"1,008"
Samal City,18/07/2018,6:00,Partly cloudy,28,31,6,S,10%,73%,0.0000,"1,009"
Samal City,18/07/2018,9:00,Partly cloudy,30,33,10,SSE,10%,65%,0.0000,"1,009"
Samal City,18/07/2018,12:00,Partly cloudy,31,36,16,SSE,11%,63%,0.0000,"1,008"
Samal City,18/07/2018,15:00,Patchy rain possible,31,36,17,SSE,34%,67%,0.2000,"1,007"
Samal City,18/07/2018,18:00,Moderate or heavy rain shower,29,34,15,SSE,81%,77%,1.4000,"1,008"
Samal City,18/07/2018,21:00,Patchy rain possible,26,30,12,SSE,86%,82%,2.2000,"1,009"
Samal City,19/07/2018,0:00,Patchy rain possible,25,28,7,S,78%,81%,0.8000,"1,010"
Samal City,19/07/2018,3:00,Partly cloudy,28,31,5,SSW,51%,81%,0.6000,"1,010"
Samal City,19/07/2018,6:00,Partly cloudy,28,32,4,SSW,7%,77%,0.0000,"1,010"
Samal City,19/07/2018,9:00,Partly cloudy,30,35,8,SSE,6%,67%,0.0000,"1,010"
Samal City,19/07/2018,12:00,Partly cloudy,32,37,13,SSE,7%,58%,0.0000,"1,009"
Samal City,19/07/2018,15:00,Partly cloudy,32,37,14,SSE,12%,60%,0.0000,"1,008"
Samal City,19/07/2018,18:00,Partly cloudy,30,35,14,SSE,14%,71%,0.0000,"1,008"
Samal City,19/07/2018,21:00,Patchy rain possible,27,31,8,SSE,31%,81%,0.4000,"1,010"
Samal City,20/07/2018,0:00,Patchy rain possible,26,29,3,SSW,74%,80%,1.1000,"1,010"
Samal City,20/07/2018,3:00,Partly cloudy,28,32,3,SW,56%,78%,0.7000,"1,010"
Samal City,20/07/2018,6:00,Partly cloudy,28,32,5,SSW,7%,73%,0.0000,"1,010"
Samal City,20/07/2018,9:00,Partly cloudy,31,35,9,S,7%,63%,0.0000,"1,010"
Samal City,20/07/2018,12:00,Partly cloudy,32,37,13,SSE,12%,57%,0.0000,"1,008"
Samal City,20/07/2018,15:00,Patchy rain possible,32,38,15,SSE,41%,60%,0.0000,"1,007"
Samal City,20/07/2018,18:00,Patchy rain possible,30,35,15,SSE,84%,71%,0.1000,"1,008"
Samal City,20/07/2018,21:00,Patchy rain possible,29,34,9,S,77%,77%,0.5000,"1,009"
Samal City,21/07/2018,0:00,Patchy rain possible,29,33,6,SSW,70%,77%,1.1000,"1,010"
Samal City,21/07/2018,3:00,Partly cloudy,28,32,5,SSW,50%,77%,0.7000,"1,009"
Samal City,21/07/2018,6:00,Partly cloudy,29,32,6,SSW,11%,73%,0.0000,"1,009"
Samal City,21/07/2018,9:00,Partly cloudy,31,35,9,S,13%,63%,0.0000,"1,009"
Samal City,21/07/2018,12:00,Patchy rain possible,32,37,13,SSE,36%,58%,0.0000,"1,008"
Samal City,21/07/2018,15:00,Patchy rain possible,32,37,14,SSE,80%,61%,0.1000,"1,008"
Samal City,21/07/2018,18:00,Moderate or heavy rain shower,30,34,13,SSE,83%,70%,1.3000,"1,009"
Samal City,21/07/2018,21:00,Patchy rain possible,29,33,7,S,76%,75%,2.5000,"1,011"
Samal City,22/07/2018,0:00,Patchy rain possible,28,32,1,WSW,82%,76%,0.6000,"1,011"
Samal City,22/07/2018,3:00,Partly cloudy,28,31,0,SSW,62%,76%,0.4000,"1,010"
Samal City,22/07/2018,6:00,Partly cloudy,28,31,1,NE,28%,73%,0.0000,"1,010"
Samal City,22/07/2018,9:00,Patchy rain possible,30,35,6,SE,44%,64%,0.0000,"1,011"
Samal City,22/07/2018,12:00,Partly cloudy,32,37,12,SSE,71%,58%,0.1000,"1,010"
Samal City,22/07/2018,15:00,Light rain shower,32,37,13,SSE,55%,62%,0.3000,"1,009"
Samal City,22/07/2018,18:00,Cloudy,29,34,9,SE,82%,72%,0.5000,"1,010"
Samal City,22/07/2018,21:00,Light rain shower,28,31,4,SSW,62%,76%,0.2000,"1,011"
Samal City,23/07/2018,0:00,Patchy rain possible,28,31,2,NW,60%,77%,1.1000,"1,011"
Samal City,23/07/2018,3:00,Patchy rain possible,27,30,3,SSW,80%,77%,1.6000,"1,010"
Samal City,23/07/2018,6:00,Patchy rain possible,27,30,3,N,83%,76%,0.7000,"1,010"
Samal City,23/07/2018,9:00,Partly cloudy,28,31,3,NNE,66%,69%,0.4000,"1,011"
Samal City,23/07/2018,12:00,Patchy rain possible,30,33,3,NE,60%,60%,0.0000,"1,010"
Samal City,23/07/2018,15:00,Partly cloudy,30,33,4,NE,65%,61%,0.1000,"1,009"
Samal City,23/07/2018,18:00,Partly cloudy,29,32,4,NNE,26%,67%,0.0000,"1,009"
Samal City,23/07/2018,21:00,Partly cloudy,28,31,4,ESE,21%,69%,0.0000,"1,010"
Samal City,24/07/2018,0:00,Partly cloudy,28,30,3,NNW,20%,69%,0.0000,"1,011"
Samal City,24/07/2018,3:00,Partly cloudy,27,29,3,NNW,18%,69%,0.0000,"1,009"
Samal City,24/07/2018,6:00,Partly cloudy,28,30,2,W,11%,65%,0.0000,"1,009"
Samal City,24/07/2018,9:00,Partly cloudy,31,34,5,SE,9%,56%,0.0000,"1,009"
Samal City,24/07/2018,12:00,Partly cloudy,33,38,10,SSE,17%,52%,0.0000,"1,008"
Samal City,24/07/2018,15:00,Partly cloudy,33,38,11,SSE,30%,55%,0.0000,"1,007"
Samal City,24/07/2018,18:00,Patchy rain possible,31,36,11,SSE,44%,65%,0.0000,"1,008"
Samal City,24/07/2018,21:00,Patchy rain possible,29,33,5,SSW,83%,73%,0.2000,"1,010"
Samal City,25/07/2018,0:00,Partly cloudy,28,32,4,W,61%,74%,0.3000,"1,010"
Samal City,25/07/2018,3:00,Partly cloudy,28,31,3,WSW,13%,75%,0.0000,"1,009"
Samal City,25/07/2018,6:00,Partly cloudy,28,32,3,SSW,10%,72%,0.0000,"1,009"
Samal City,25/07/2018,9:00,Partly cloudy,31,35,4,S,10%,63%,0.0000,"1,010"
Samal City,25/07/2018,12:00,Partly cloudy,33,38,6,S,12%,56%,0.0000,"1,009"
Samal City,25/07/2018,15:00,Partly cloudy,33,39,8,S,16%,56%,0.0000,"1,007"
Samal City,25/07/2018,18:00,Partly cloudy,31,37,7,S,13%,63%,0.0000,"1,008"
Samal City,25/07/2018,21:00,Patchy rain possible,29,33,5,SW,33%,69%,0.1000,"1,010"
Samal City,26/07/2018,0:00,Patchy rain possible,28,31,4,W,77%,69%,0.2000,"1,010"
Samal City,26/07/2018,3:00,Partly cloudy,28,31,2,W,61%,70%,0.1000,"1,009"
Samal City,26/07/2018,6:00,Partly cloudy,29,32,2,SSW,11%,69%,0.0000,"1,009"
Samal City,26/07/2018,9:00,Partly cloudy,31,35,5,S,10%,61%,0.0000,"1,010"
Samal City,26/07/2018,12:00,Partly cloudy,33,38,10,SSE,17%,55%,0.0000,"1,009"
Samal City,26/07/2018,15:00,Patchy rain possible,33,38,12,SSE,44%,57%,0.0000,"1,007"
Samal City,26/07/2018,18:00,Partly cloudy,31,36,10,SSE,55%,67%,0.1000,"1,008"
Samal City,26/07/2018,21:00,Patchy rain possible,29,33,5,S,42%,76%,0.2000,"1,010"
Samal City,27/07/2018,0:00,Patchy rain possible,28,32,4,WSW,87%,76%,0.5000,"1,010"
Samal City,27/07/2018,3:00,Partly cloudy,28,31,3,WSW,60%,76%,0.3000,"1,009"
Samal City,27/07/2018,6:00,Partly cloudy,28,32,4,SSW,8%,73%,0.0000,"1,009"
Samal City,27/07/2018,9:00,Partly cloudy,31,35,7,S,8%,62%,0.0000,"1,010"
Samal City,27/07/2018,12:00,Partly cloudy,33,38,9,SSE,14%,55%,0.0000,"1,009"
Samal City,27/07/2018,15:00,Partly cloudy,33,38,10,SSE,20%,56%,0.0000,"1,007"
Samal City,27/07/2018,18:00,Partly cloudy,31,36,9,SSE,15%,65%,0.0000,"1,008"
Samal City,27/07/2018,21:00,Patchy rain possible,30,35,4,SSW,34%,73%,0.0000,"1,010"
Samal City,28/07/2018,0:00,Partly cloudy,29,32,4,SW,60%,70%,0.1000,"1,010"
Samal City,28/07/2018,3:00,Partly cloudy,28,31,4,SW,10%,68%,0.0000,"1,009"
Samal City,28/07/2018,6:00,Partly cloudy,28,31,3,SSW,10%,66%,0.0000,"1,010"
Samal City,28/07/2018,9:00,Partly cloudy,30,34,5,S,10%,61%,0.0000,"1,010"
Samal City,28/07/2018,12:00,Partly cloudy,32,36,9,SSE,9%,56%,0.0000,"1,009"
Samal City,28/07/2018,15:00,Partly cloudy,32,37,9,SSE,13%,57%,0.0000,"1,007"
Samal City,28/07/2018,18:00,Partly cloudy,31,35,8,SSE,17%,66%,0.0000,"1,008"
Samal City,28/07/2018,21:00,Patchy rain possible,29,34,5,S,32%,73%,0.1000,"1,010"
Samal City,29/07/2018,0:00,Patchy rain possible,29,32,3,SW,73%,73%,0.3000,"1,010"
Samal City,29/07/2018,3:00,Partly cloudy,28,31,3,SW,55%,73%,0.2000,"1,009"
Samal City,29/07/2018,6:00,Partly cloudy,28,31,4,SSW,11%,69%,0.0000,"1,009"
Samal City,29/07/2018,9:00,Partly cloudy,31,35,9,SSE,13%,60%,0.0000,"1,010"
Samal City,29/07/2018,12:00,Partly cloudy,32,37,14,SSE,21%,54%,0.0000,"1,008"
Samal City,29/07/2018,15:00,Patchy rain possible,32,37,15,SSE,48%,58%,0.1000,"1,007"
Samal City,29/07/2018,18:00,Patchy rain possible,30,35,14,SSE,84%,71%,0.9000,"1,008"
Samal City,29/07/2018,21:00,Patchy rain possible,29,33,9,S,82%,77%,1.6000,"1,010"
Samal City,30/07/2018,0:00,Moderate rain at times,28,32,5,SSW,74%,77%,0.7000,"1,010"
Samal City,30/07/2018,3:00,Partly cloudy,28,31,4,SSW,57%,76%,0.5000,"1,009"
Samal City,30/07/2018,6:00,Partly cloudy,28,32,5,SSW,8%,72%,0.0000,"1,009"
Samal City,30/07/2018,9:00,Partly cloudy,31,34,10,SSE,8%,62%,0.0000,"1,010"
Samal City,30/07/2018,12:00,Partly cloudy,32,37,16,SSE,11%,57%,0.0000,"1,008"
Samal City,30/07/2018,15:00,Patchy rain possible,31,37,19,SSE,37%,64%,0.2000,"1,007"
Samal City,30/07/2018,18:00,Patchy rain possible,29,34,18,SSE,77%,75%,1.2000,"1,008"
Samal City,30/07/2018,21:00,Patchy rain possible,26,30,12,S,75%,78%,2.5000,"1,010"
Samal City,31/07/2018,0:00,Patchy rain possible,24,28,6,S,80%,79%,2.4000,"1,011"
Samal City,31/07/2018,3:00,Partly cloudy,27,31,6,S,65%,80%,1.6000,"1,010"
Samal City,31/07/2018,6:00,Partly cloudy,28,32,6,SSE,19%,77%,0.0000,"1,010"
Samal City,31/07/2018,9:00,Partly cloudy,30,34,11,SSE,9%,67%,0.0000,"1,010"
Samal City,31/07/2018,12:00,Patchy rain possible,32,36,15,SSE,35%,60%,0.0000,"1,009"
Samal City,31/07/2018,15:00,Patchy rain possible,31,36,17,SSE,84%,63%,0.1000,"1,008"
Samal City,31/07/2018,18:00,Patchy rain possible,29,33,16,SSE,79%,74%,0.5000,"1,009"
Samal City,31/07/2018,21:00,Partly cloudy,26,30,10,SSE,61%,80%,0.8000,"1,011"
Samal City,01/08/2018,0:00,Partly cloudy,25,29,4,S,7%,80%,0.0000,"1,011"
Samal City,01/08/2018,3:00,Partly cloudy,28,32,3,SSW,6%,81%,0.0000,"1,010"
Samal City,01/08/2018,6:00,Partly cloudy,28,32,6,S,5%,76%,0.0000,"1,010"
Samal City,01/08/2018,9:00,Partly cloudy,30,34,12,S,6%,65%,0.0000,"1,011"
Samal City,01/08/2018,12:00,Partly cloudy,31,36,15,SSE,7%,59%,0.0000,"1,009"
Samal City,01/08/2018,15:00,Light freezing rain,21,31,16,SSE,31%,64%,0.1000,"1,008"
Samal City,01/08/2018,18:00,Moderate rain at times,9,29,14,SSE,75%,74%,0.3000,"1,009"
Samal City,01/08/2018,21:00,Torrential rain shower,27,31,11,S,76%,80%,2.1000,"1,011"
Samal City,02/08/2018,0:00,Moderate rain at times,27,31,11,S,76%,80%,2.1000,"1,011"
Samal City,02/08/2018,3:00,Patchy rain possible,27,30,5,WSW,78%,82%,7.9000,"1,011"
Samal City,02/08/2018,6:00,Torrential rain shower,27,30,5,WSW,78%,82%,7.9000,"1,011"
Samal City,02/08/2018,9:00,Partly cloudy,29,33,7,WSW,69%,72%,0.9000,"1,011"
Samal City,02/08/2018,12:00,Patchy rain possible,29,33,7,WSW,69%,72%,0.9000,"1,011"
Samal City,02/08/2018,15:00,Moderate or heavy rain shower,31,36,14,SSE,31%,62%,0.8000,"1,008"
Samal City,02/08/2018,18:00,Partly cloudy,31,36,14,SSE,31%,62%,0.8000,"1,008"
Samal City,02/08/2018,21:00,Torrential rain shower,27,30,9,S,78%,80%,5.7000,"1,011"
Samal City,03/08/2018,0:00,Moderate or heavy rain shower,27,30,9,S,78%,80%,5.7000,"1,011"
Samal City,03/08/2018,3:00,Patchy rain possible,26,29,7,W,76%,82%,7.5000,"1,011"
Samal City,03/08/2018,6:00,Torrential rain shower,26,29,7,W,76%,82%,7.5000,"1,011"
Samal City,03/08/2018,9:00,Patchy rain possible,28,31,9,SW,80%,74%,2.3000,"1,011"
Samal City,03/08/2018,12:00,Patchy rain possible,28,31,9,SW,80%,74%,2.3000,"1,011"
Samal City,03/08/2018,15:00,Moderate or heavy rain shower,29,34,15,SSE,71%,73%,2.4000,"1,009"
Samal City,03/08/2018,18:00,Patchy rain possible,29,34,15,SSE,71%,73%,2.4000,"1,009"
Samal City,03/08/2018,21:00,Moderate or heavy rain shower,26,29,11,SSW,76%,80%,3.5000,"1,010"
Samal City,04/08/2018,0:00,Moderate or heavy rain shower,26,29,11,SSW,76%,80%,3.5000,"1,010"
Samal City,04/08/2018,3:00,Patchy light drizzle,26,29,8,WNW,74%,82%,3.9000,"1,010"
Samal City,04/08/2018,6:00,Moderate or heavy rain shower,26,29,8,WNW,74%,82%,3.9000,"1,010"
Samal City,04/08/2018,9:00,Partly cloudy,28,31,6,SW,74%,70%,0.2000,"1,009"
Samal City,04/08/2018,12:00,Patchy light drizzle,28,31,6,SW,74%,70%,0.2000,"1,009"
Samal City,04/08/2018,15:00,Moderate or heavy rain shower,31,35,13,SSE,22%,64%,0.4000,"1,007"
Samal City,04/08/2018,18:00,Partly cloudy,31,35,13,SSE,22%,64%,0.4000,"1,007"
Samal City,04/08/2018,21:00,Moderate or heavy rain shower,27,30,12,S,81%,83%,2.7000,"1,009"
Samal City,05/08/2018,0:00,Moderate or heavy rain shower,27,30,12,S,81%,83%,2.7000,"1,009"
Samal City,05/08/2018,3:00,Partly cloudy,26,29,4,SSW,65%,80%,0.1000,"1,010"
Samal City,05/08/2018,6:00,Partly cloudy,27,29,5,S,30%,77%,0.0000,"1,010"
Samal City,05/08/2018,9:00,Partly cloudy,29,32,8,SSE,30%,66%,0.0000,"1,010"
Samal City,05/08/2018,12:00,Partly cloudy,31,35,12,SSE,32%,59%,0.0000,"1,009"
Samal City,05/08/2018,15:00,Patchy rain possible,31,35,14,SSE,41%,62%,0.0000,"1,008"
Samal City,05/08/2018,18:00,Patchy rain possible,29,33,14,SSE,62%,73%,0.5000,"1,009"
Samal City,05/08/2018,21:00,Patchy rain possible,27,31,10,S,78%,79%,1.5000,"1,010"
Samal City,06/08/2018,0:00,Patchy rain possible,27,30,7,SSW,78%,78%,2.2000,"1,011"
Samal City,06/08/2018,3:00,Partly cloudy,27,30,4,SSW,56%,78%,1.5000,"1,010"
Samal City,06/08/2018,6:00,Partly cloudy,27,30,5,S,23%,75%,0.0000,"1,010"
Samal City,06/08/2018,9:00,Partly cloudy,29,33,10,SSE,17%,67%,0.0000,"1,010"
Samal City,06/08/2018,12:00,Partly cloudy,30,34,15,SSE,18%,63%,0.0000,"1,009"
Samal City,06/08/2018,15:00,Patchy rain possible,30,34,15,SSE,45%,67%,0.2000,"1,008"
Samal City,06/08/2018,18:00,Partly cloudy,28,32,12,SSE,70%,77%,0.3000,"1,009"
Samal City,06/08/2018,21:00,Partly cloudy,27,30,6,S,43%,80%,0.0000,"1,010"
Samal City,07/08/2018,0:00,Partly cloudy,27,30,4,SSW,31%,79%,0.0000,"1,010"
Samal City,07/08/2018,3:00,Partly cloudy,27,30,4,SSW,21%,79%,0.0000,"1,010"
Samal City,07/08/2018,6:00,Partly cloudy,27,30,6,S,15%,75%,0.0000,"1,010"
Samal City,07/08/2018,9:00,Partly cloudy,29,32,10,SSE,12%,65%,0.0000,"1,010"
Samal City,07/08/2018,12:00,Partly cloudy,30,34,14,SSE,17%,61%,0.0000,"1,008"
Samal City,07/08/2018,15:00,Patchy rain possible,30,34,16,SE,41%,67%,0.0000,"1,007"
Samal City,07/08/2018,18:00,Patchy rain possible,28,33,13,SSE,73%,77%,0.5000,"1,008"
Samal City,07/08/2018,21:00,Patchy rain possible,28,31,9,SSE,77%,81%,1.0000,"1,009"
Samal City,08/08/2018,0:00,Patchy rain possible,27,31,6,S,85%,80%,0.2000,"1,010"
Samal City,08/08/2018,3:00,Partly cloudy,27,31,6,S,62%,80%,0.1000,"1,009"
Samal City,08/08/2018,6:00,Partly cloudy,28,31,8,S,11%,76%,0.0000,"1,010"
Samal City,08/08/2018,9:00,Partly cloudy,29,33,11,SSE,12%,67%,0.0000,"1,010"
Samal City,08/08/2018,12:00,Partly cloudy,31,35,14,SSE,14%,62%,0.0000,"1,009"
Samal City,08/08/2018,15:00,Patchy rain possible,30,35,15,SSE,36%,64%,0.0000,"1,008"
Samal City,08/08/2018,18:00,Partly cloudy,29,33,13,SSE,57%,74%,0.1000,"1,008"
Samal City,08/08/2018,21:00,Patchy rain possible,26,30,9,S,45%,80%,0.1000,"1,010"
Samal City,09/08/2018,0:00,Patchy rain possible,25,29,5,S,76%,80%,0.4000,"1,010"
Samal City,09/08/2018,3:00,Partly cloudy,27,31,3,S,54%,80%,0.3000,"1,010"
Samal City,09/08/2018,6:00,Partly cloudy,28,31,3,S,10%,76%,0.0000,"1,010"
Samal City,09/08/2018,9:00,Partly cloudy,30,34,8,SSE,9%,65%,0.0000,"1,011"
Samal City,09/08/2018,12:00,Partly cloudy,32,36,12,SSE,12%,58%,0.0000,"1,010"
Samal City,09/08/2018,15:00,Patchy rain possible,32,37,12,SSE,41%,59%,0.0000,"1,009"
Samal City,09/08/2018,18:00,Partly cloudy,30,35,10,SSE,61%,70%,0.1000,"1,010"
Samal City,09/08/2018,21:00,Partly cloudy,29,33,6,S,10%,76%,0.0000,"1,011"
Samal City,10/08/2018,0:00,Partly cloudy,28,32,4,WSW,11%,74%,0.0000,"1,012"
Samal City,10/08/2018,3:00,Partly cloudy,28,30,3,W,10%,73%,0.0000,"1,011"
Samal City,10/08/2018,6:00,Partly cloudy,28,31,3,WSW,7%,68%,0.0000,"1,011"
Samal City,10/08/2018,9:00,Partly cloudy,31,35,6,S,9%,60%,0.0000,"1,011"
Samal City,10/08/2018,12:00,Partly cloudy,32,37,12,SSE,13%,57%,0.0000,"1,010"
Samal City,10/08/2018,15:00,Patchy rain possible,32,37,15,SSE,41%,60%,0.1000,"1,009"
Samal City,10/08/2018,18:00,Patchy rain possible,30,35,12,SSE,85%,71%,0.3000,"1,009"
Samal City,10/08/2018,21:00,Partly cloudy,29,33,6,SSW,58%,76%,0.3000,"1,011"
Samal City,11/08/2018,0:00,Partly cloudy,28,32,4,W,13%,74%,0.0000,"1,011"
Samal City,11/08/2018,3:00,Partly cloudy,28,31,3,WSW,13%,72%,0.0000,"1,010"
Samal City,11/08/2018,6:00,Partly cloudy,28,31,2,SSW,11%,68%,0.0000,"1,010"
Samal City,11/08/2018,9:00,Partly cloudy,30,34,5,SSE,10%,61%,0.0000,"1,010"
Samal City,11/08/2018,12:00,Partly cloudy,32,37,12,SSE,16%,56%,0.0000,"1,008"
Samal City,11/08/2018,15:00,Patchy rain possible,32,37,13,SSE,44%,58%,0.0000,"1,007"
Samal City,11/08/2018,18:00,Patchy rain possible,30,35,10,SSE,77%,68%,0.6000,"1,008"
Samal City,11/08/2018,21:00,Patchy rain possible,29,33,5,SSW,82%,74%,1.3000,"1,009"
Samal City,12/08/2018,0:00,Patchy rain possible,28,32,4,WSW,83%,73%,0.8000,"1,010"
Samal City,12/08/2018,3:00,Partly cloudy,28,31,3,WSW,53%,73%,0.5000,"1,009"
Samal City,12/08/2018,6:00,Partly cloudy,28,31,3,SW,11%,71%,0.0000,"1,009"
Samal City,12/08/2018,9:00,Partly cloudy,30,34,8,S,11%,62%,0.0000,"1,010"
Samal City,12/08/2018,12:00,Partly cloudy,32,36,14,SSE,19%,56%,0.0000,"1,009"
Samal City,12/08/2018,15:00,Patchy rain possible,32,37,14,S,49%,60%,0.3000,"1,008"
Samal City,12/08/2018,18:00,Moderate or heavy rain shower,30,34,10,S,75%,71%,1.5000,"1,009"
Samal City,12/08/2018,21:00,Patchy rain possible,28,32,5,S,79%,76%,2.2000,"1,010"
Samal City,13/08/2018,0:00,Patchy rain possible,28,31,6,SW,82%,76%,0.9000,"1,011"
Samal City,13/08/2018,3:00,Partly cloudy,27,30,6,SSW,58%,75%,0.6000,"1,010"
Samal City,13/08/2018,6:00,Partly cloudy,28,31,6,S,11%,71%,0.0000,"1,010"
Samal City,13/08/2018,9:00,Partly cloudy,30,34,9,SSE,11%,62%,0.0000,"1,010"
Samal City,13/08/2018,12:00,Partly cloudy,32,36,13,SSE,16%,56%,0.0000,"1,009"
Samal City,13/08/2018,15:00,Patchy rain possible,32,37,12,SSE,43%,59%,0.1000,"1,008"
Samal City,13/08/2018,18:00,Moderate rain at times,30,35,10,S,82%,69%,0.3000,"1,009"
Samal City,13/08/2018,21:00,Patchy rain possible,29,33,7,SSW,85%,75%,0.4000,"1,011"
Samal City,14/08/2018,0:00,Patchy rain possible,28,32,5,SW,80%,75%,0.1000,"1,011"
Samal City,14/08/2018,3:00,Partly cloudy,28,31,4,SW,55%,74%,0.1000,"1,010"
Samal City,14/08/2018,6:00,Partly cloudy,28,31,5,SSW,7%,70%,0.0000,"1,011"
Samal City,14/08/2018,9:00,Partly cloudy,30,34,9,S,8%,60%,0.0000,"1,011"
Samal City,14/08/2018,12:00,Partly cloudy,32,36,13,SSE,13%,55%,0.0000,"1,010"
Samal City,14/08/2018,15:00,Partly cloudy,32,36,14,SSE,19%,58%,0.0000,"1,008"
