,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population,crime_label
Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cemetery,0.014137492338126124,0.013666034418329453,-0.0044735559475167705,0.011815716529854406,0.003932963145185694,0.005357329589694108,-0.032919512166971136,-0.07499320707869969,-0.045428115453667636,,,1.0,-0.07140326142621146,-0.02033036848792958,-0.11622891613348013,-0.05346922543496478,-0.0487357689793201,-0.01237140685463178,-0.04513386276630863,-0.043020070655452394,-0.07084810746694176,-0.04085266709933007,0.0964352127149634,-0.05810133527458368,0.04272966976012168,-0.023279733457690088,-0.13581985381290979,-0.05740406040903728,-0.06273873550700582,-0.011286419326011408,-0.04775804449244855,-0.05947275470940083,-0.056507505879544305,-0.03978400360301077,-0.019672300326879374,-0.050974541073389654,-0.03674177550047811,-0.03433033769505842,-0.03514824146005192,-0.026082474396393683,0.12936301151178067,-0.0426069624689269,-0.016011647907078392,-0.0669282618212145,-0.043716878091466654,-0.029981193250955433,-0.030890589309820957,-0.007441845986645948,0.008446027291066926,-0.07247864109191982,-0.07249421061153266,-0.07247167930149412,-0.07248369146580608,-0.07302125045792779,-0.07253164942744993,-0.07192937605303451,-0.07258090093835916,-0.07250047428110448,-0.07263611478156132,-0.07254022775490418,-0.07231697370101202,-0.07246785323892795,-0.0724442979345484,-0.07263387681644216,-0.08216619159380013,-0.07248760544649153,-0.07249122608599169,-0.07249391461902503,-0.0724476039542565,-0.07239880235783855,-0.07247360751414876,-0.07254617869969641,-0.07249486247520713,-0.07292266868577751,-0.006121062055930283,-0.011533391913929348,-0.00616402675825217,-0.007076952452343496,-0.007913855634821254,-0.010349388599953121,-0.01395326865046075,-0.03339049872419726,-0.02364818900769659,-0.015583317659098615,0.0046690521725827544,0.032360759276747884,0.04428118610120909,-0.04841115264783372,0.009500574012337643,-0.03362601163997981,-0.003461481374519898,-0.016440207388377922,-0.0320741338421401,-0.036641811774967656,0.11343494973907443,0.03861874550816647,-0.06793749108873821,0.05043000914827933,-0.008637257976124446,0.008637257976124456,0.11288454733708636,-0.11288454733708632,-0.07249900658804087,-0.07250411598079268,-0.07250281870970593,-0.07249952080757059,-0.07248501883136009,-0.07252011526097496,-0.07252307178569585,-0.07250882594921101,-0.07251331009920638,-0.07250762421349838,-0.07249963132477646,-0.07240802106862321,-0.01959428307328264
Church,0.0409346231859688,0.06545346764616357,0.07994019382027581,0.0241252029518756,-0.049066753873691735,-0.01478445461174089,0.023459798470539396,0.40099470374755386,0.36737806926722527,,,-0.07140326142621146,1.0,0.21795180302573455,0.3577198233090256,0.20956479464809727,0.29634054396865744,0.06490543921781981,0.3130517060683395,0.14134402213947617,0.44584906062176755,-0.011513328864650488,0.23718507564151892,0.14008332407945018,0.06090507859305755,-0.26768737822227096,0.2703642620832363,0.38196846894613196,0.28650581247353085,-9.848341410154858e-05,0.25572224541962546,0.16756830778578968,0.4008949192044624,0.22073861764956226,-0.046118571539549395,0.4293374898628157,0.32148426699716864,0.2484482429852618,0.26471011585181664,0.048975902396765233,-0.13598447774192984,0.5128893407280404,0.11205140691647128,0.39722896939378655,0.11282277283135736,-0.0898518010484119,-0.10849231903536001,-0.08244545284068168,0.050952909413444186,-0.14257140193353307,-0.14255591657266628,-0.14255510697695864,-0.14253192488521466,-0.14225650367252754,-0.14254329744750105,-0.14149424717430117,-0.1425408506032937,-0.14253222893289305,-0.14191254874028153,-0.14255450177993695,-0.1423646935727659,-0.14251993841488575,-0.14250363399483726,-0.14238259527048477,-0.14882674618014974,-0.14254553557620447,-0.14253827600604682,-0.14254758340425058,-0.1425796401728019,-0.14247531727998494,-0.14258320087173684,-0.14255462443425732,-0.1425450663293091,-0.14198627390153398,0.07658858465243502,0.07906339969648446,0.07660349819390685,0.0750501277453708,0.07247590367634353,-0.06613839641250151,-0.08094395845445211,-0.05964512621321868,-0.02058646264152447,-0.047409756283477225,0.10306958817626087,-0.08087791830161575,0.03424497635843257,0.03431588470428698,-0.03904546758961733,0.0047758845099863225,-0.049911196884432164,0.0077579370297863465,0.029908874531629763,0.00804534497200103,0.030668331589235615,-0.05937189253254069,0.03588368293783343,0.008743430129877869,0.07258133974852186,-0.07258133974852185,-0.09865436473737528,0.09865436473737531,-0.14255624321587712,-0.14250327083764713,-0.14253071676512324,-0.14256360632926332,-0.14257388228106485,-0.14257331902853693,-0.14255597141906512,-0.14261061992908539,-0.14253138191697237,-0.14255647586443504,-0.14255162765308382,-0.14263951115231507,0.026447265148383022
Clinic,0.04924245963539049,0.056870072362890454,0.0312542195356803,0.07588672253718826,-0.04304704758575731,0.043285333769451095,-0.07732569836580883,0.22783496604584866,-0.014618337827574313,,,-0.02033036848792958,0.21795180302573455,1.0,0.13379892067719898,0.08206040848004917,-0.01961759748349115,-0.012371406854631978,0.27579901846003263,0.11810454098786687,0.2422314617717958,0.01639810372224399,0.1520522650085606,0.23598925957317388,0.06608700455752127,-0.08430353965962475,0.13184214539790426,0.3027167248132786,0.20338465334208758,-0.011286419326011366,0.36651351120516706,-0.009308235768593213,0.15163711440152486,0.20119216477255392,-0.01967230032687949,0.3144947132295667,-0.03674177550047827,0.004827703738367778,-0.03514824146005198,-0.026082474396394405,-0.05485138509038291,0.20265031969987382,-0.016011647907078378,-0.02952854418555989,0.1470692801011854,-0.029981193250955464,-0.030890589309821057,-0.059780951288122434,0.09454484819411496,-0.10800946190034716,-0.1080075950495057,-0.1080116002923791,-0.10799385637798363,-0.1076605095327056,-0.10799597867338086,-0.1080272604612989,-0.10802095047011818,-0.10800069092676816,-0.10793163130337384,-0.10799440034431695,-0.10822544684177654,-0.10799382898214419,-0.10801081574374613,-0.10798661058548235,-0.1101417626639115,-0.10800368377507244,-0.10799930417771805,-0.10800463150747193,-0.10802154533685092,-0.10793343342131448,-0.10800655434949301,-0.10800192259603532,-0.10800468729066429,-0.10795066453631742,-0.028777580822199198,-0.041073993860878,-0.030723213430964208,-0.03556715365406338,-0.04061217439495016,-0.043053818600766826,-0.05551373769689083,-0.07049558843807939,-0.04395781015548224,0.05633279774467321,0.0606279908977118,-0.03955535612702159,-0.023793719653616954,0.010134262376579663,-0.01961759748349113,0.01689164476208529,0.04898322699792488,0.007389190685390211,0.019180651183210006,-0.03664181177496827,-0.03552378229768267,-0.048735768979320054,-0.004918077907078533,0.050430009148279026,0.06654667866157542,-0.06654667866157542,0.018901870808646876,-0.018901870808646883,-0.10800784969877468,-0.10798428638942234,-0.10799359431329296,-0.10799975233185428,-0.10800885866845002,-0.10802097101359849,-0.10800357120092047,-0.10804251804479335,-0.1080146844849995,-0.1080235277686988,-0.10800640726756205,-0.10800902533000091,0.060682295027972864
Commercial Building,0.0272014135374101,0.020007346232505854,0.003972583272442719,-0.010715995849034455,-0.00017591935756453784,-0.046419768529442934,-0.029405396913194652,0.4753747759741442,0.26445965218194933,,,-0.11622891613348013,0.3577198233090256,0.13379892067719898,1.0,0.3215291730615052,0.2962776672190833,0.08141912850182517,0.35802521752104033,0.2470264854867172,0.34727544762430523,0.25549995923297186,0.39073725300731765,0.03822796037143186,0.2584416814742192,0.09909145743218352,0.35415447474887657,0.3777895776841427,0.3527022063702346,0.010825706659909153,0.29773291487794107,0.36330673909658984,0.1970148607908758,0.261827853511906,0.12946801985103823,0.3354754037874083,0.2004933843651991,0.19303707427450414,0.19910055599081494,0.17165487801660628,-0.059466292960910105,0.40632876437758547,0.10537640817983095,0.27288841215628146,0.08289546302246151,-0.03816925013390729,0.20329820933597498,-0.06188899199935805,0.061152078288045524,-0.1752675431817799,-0.17525248285584233,-0.1752895357332153,-0.17526687240503463,-0.17416729449966387,-0.17525374798266238,-0.17556665506356753,-0.17525578900999136,-0.17527515520042156,-0.17558378655370963,-0.17527890079315878,-0.17610122192218117,-0.17527150713767992,-0.17512914321140555,-0.17524188129932813,-0.17976978331135848,-0.1752723173500471,-0.1752743087288541,-0.1752744733960626,-0.17528698367181877,-0.17537202752782619,-0.17534821949011944,-0.1752839942112109,-0.17527627287034392,-0.1742978430145161,0.03177154075446777,0.021277095687044497,0.031155449011993505,0.03067712018856178,0.02438022939016942,-0.054109457851000554,-0.04487405874991499,-0.045891638486008114,0.010596376187286972,-0.018284273175547313,0.02412192108894432,-0.004857413221304231,-0.04040829785523429,0.039876688387151984,-0.03806165198756234,-0.029819188770483465,-0.03596827233041586,0.08150292588873341,-0.0006345804986579701,-0.01699984653344975,0.028685346788759794,0.027175288345442725,-0.0617596216809453,0.05304441165003956,0.07000347661336377,-0.07000347661336377,-0.052017405651152065,0.052017405651152065,-0.17528254313788863,-0.17526055466158202,-0.1752696633252241,-0.17522338464530324,-0.17529309845856467,-0.17529061910826868,-0.17524059862795985,-0.17549132738084108,-0.17532886787724042,-0.17527094440991023,-0.17525660759152722,-0.175437804520204,0.07162634046961923
Community Center,0.04550344919937367,0.047020205022219666,0.05743526826254062,-0.03415331084829883,-0.0320411193615932,-0.02150022378444825,0.030547207549689464,0.40958057215754456,0.2472056268348498,,,-0.05346922543496478,0.20956479464809727,0.08206040848004917,0.3215291730615052,1.0,0.4040254404747826,-0.032537016849976196,0.25947947497088086,0.13340805438766906,0.6121213306114914,0.1394518820764976,0.4028551485657613,0.14017103763056238,-0.07439284756432457,-0.03150505517785559,0.317830452272483,0.6471798538127473,0.26842851547619034,0.06662292320103372,0.3775026699755638,0.397973114050013,0.4375150159057344,-0.016837434187022677,0.3119639602620044,0.618756629570831,0.3579660733642233,0.5754808583115117,0.38025641608622196,0.44500341771500446,-0.17998490986334215,0.4927951969067783,-0.04211091461707448,0.289954641124305,0.10127529322816367,0.20331205641034283,-0.08124279127583742,-0.06212344993776934,0.04952931124966416,-0.33607517977248685,-0.3360683319520793,-0.3360701276257269,-0.33603051907120807,-0.33516585296061774,-0.3360278658688614,-0.3357204022793888,-0.3360829976480405,-0.3360426155486225,-0.3354687686219516,-0.3360117406018766,-0.3363997834213227,-0.3360291222328547,-0.33609367879183555,-0.3359495931170229,-0.340509260782023,-0.33605294000131397,-0.33604457995394027,-0.33605713683687893,-0.3361139889635197,-0.3358727875289122,-0.33607026036111165,-0.3360428509851601,-0.33605519147164875,-0.33591966229788417,0.014114569224693264,0.001493070340563227,0.013517246455212698,0.012496456493662982,0.008527474679619975,-0.03720085496232357,-0.032383833677733447,-0.043834858177311975,-0.07568370194599462,-0.014237236791517907,0.04349820198700368,-0.08556300150196562,0.07848249653549373,0.08419967453988274,-0.01678494276416432,-0.004559271590574237,-0.013283468868158734,0.023865035773715626,0.011639105207865319,-0.014741990586873293,0.010118900535723048,-0.0044081667865481285,0.011619763154365827,-0.010619779222665625,0.0656654449271932,-0.0656654449271932,-0.05390196654139169,0.0539019665413916,-0.336061543482132,-0.33599894447507905,-0.33603204588523955,-0.3360514986912767,-0.3360642889825846,-0.33610245730654964,-0.33605524457288827,-0.3361466341551311,-0.33607238920591587,-0.33610211116297495,-0.33605915146278353,-0.33610087757933427,0.15831593091712692
Convenience Store,0.05115247941908026,0.05892020249689394,0.024127770161305576,-0.04748764123546412,-0.06755719173555749,-0.039699178834605,0.0029146373128997372,0.39307512149378626,0.3412756011226625,,,-0.0487357689793201,0.29634054396865744,-0.01961759748349115,0.2962776672190833,0.4040254404747826,1.0,-0.029656620674362567,0.10899938978548065,-0.01484241676562817,0.3611376402825595,-0.05218462713497524,0.24175491253683548,0.04056472215831674,-0.09754020814979322,0.02081988213360684,0.33438323756067545,0.3204574939732047,0.34266971063124146,-0.02705569872984909,0.11520866161187032,0.5560504522237673,0.47042357113170064,-0.07965104325318022,0.012949806297059418,0.5324720465468132,0.48446566257184587,0.4362197155355101,0.38851128321898115,0.1673622629400721,-0.19667735925616447,0.2758169987633963,-0.038382972440510164,0.17683095845708502,0.011354891276449317,-0.05166331063335635,0.10292156217070882,-0.0075585573373684834,-0.00844345341075024,-0.31759302837216286,-0.31757521116427445,-0.3175969676394581,-0.3175780047740225,-0.31666789751372626,-0.31759211881028143,-0.3174140263909328,-0.3176106218286823,-0.3175719436053269,-0.31700066373109537,-0.3176072953901135,-0.31799770690692125,-0.3175699876010978,-0.31761425562556217,-0.3175968861487123,-0.3198100008325095,-0.3175816705854393,-0.31758027462519317,-0.31758205590695066,-0.31760709404593107,-0.3175565083772743,-0.31761946401447044,-0.3175913922175061,-0.3175874162719012,-0.3170462532599763,0.009651066949410671,0.009528980346727271,0.009738944748462295,0.010377350068624735,0.009793076724593784,-0.0011653889687172846,0.014721313167021143,0.016994947553964388,-0.017276713832672923,-0.09755818391676709,0.08145864069541695,-0.06472072896979364,0.04139309285021743,0.08444141061433762,-0.03705543413471162,0.008775707374747331,-0.05020448535778281,0.02043347062548912,0.0020984307261593584,0.02159506631829931,0.025368250505317866,0.0028313133320087723,0.01698558153979009,-0.023943593281084682,0.07155555848460454,-0.07155555848460454,-0.06733580837355503,0.06733580837355478,-0.31760477563830963,-0.31756154731054353,-0.3175823893067426,-0.3175753633767296,-0.3175912359262522,-0.3176189134036889,-0.3175796610500039,-0.3176986899417683,-0.31760237579075073,-0.3175812118660024,-0.317570554040128,-0.3177216502060053,0.022673091246305534
Fire Station,0.002029996021265149,0.01365033193415619,0.08819472998321348,0.027313126724717186,-0.008264603869388595,0.0016952959189163801,-0.06249526040111818,0.02456583795809656,0.27232929940158657,,,-0.01237140685463178,0.06490543921781981,-0.012371406854631978,0.08141912850182517,-0.032537016849976196,-0.029656620674362567,1.0,0.18177836985267565,-0.026178512077121987,-0.043112389373297186,-0.05969776421308916,0.05492217270093097,0.15638667569949935,0.0402151698170364,-0.051300269792650455,0.09108688094800466,-0.0349314370199299,-0.05063468785042531,-0.006867995801304312,0.25904341323247065,-0.036190275926999145,-0.034385866935535685,-0.02420930516686024,-0.011970960155239458,-0.031018955078037477,-0.02235805285811003,-0.02089064816186843,-0.021388357795153492,-0.015871670143356446,-0.06700745128922757,0.14819041899375449,-0.00974338516240833,0.08823730576629686,-0.02660253234490017,-0.018244112983743115,-0.01879749737728708,-0.02566010759770817,0.09396871325131709,0.039113658205576586,0.03911179386990309,0.03911986910968859,0.03911710284864378,0.03897944856257192,0.039102236660367586,0.03921318613307541,0.03913379270719529,0.039117519922241016,0.03910455617039375,0.03913453381394918,0.039244179099857,0.039119572413386115,0.039232553300592464,0.03916168880304942,0.03511861937064441,0.03911687260908881,0.039117033297841074,0.03911599837864823,0.03910378789702157,0.03911840669483906,0.03911182032925322,0.039125020723476206,0.039121272165512866,0.03913379271620322,-0.04285117438209498,-0.06566577165815554,-0.0456294200684015,-0.042886110792869976,-0.05033798027313199,-0.0023175445736217447,-0.0047492419486818,-0.04802205975073427,-0.05146670740664464,0.00024221553640911266,0.05959462769412414,0.03914203068373671,-0.04209548344965804,0.018042211064535924,-0.029656620674361936,-0.035832518809263275,-0.03401995489961783,-0.0003370839998550004,0.0064735343977260495,0.042520574662519385,0.04384834190363007,0.017593907900067613,-0.05412405307189711,0.052134194868968455,0.09005828050460113,-0.09005828050460113,-0.017092962699086098,0.017092962699086115,0.03912728121695516,0.03912432716270542,0.03911903323745345,0.039119181396161884,0.03910266508498007,0.0391256908545484,0.03911174778688764,0.03910408307932367,0.03911758509565502,0.03910905304000641,0.03912528094546358,0.03909925039160649,0.0011031251620342874
Gas Station,0.029610958671180652,0.05933753460036118,0.07244533127081072,-0.020563696858799628,-0.05709430060593538,-0.012280356033992973,-0.02796399252686419,0.3632257982400967,0.18018330112628875,,,-0.04513386276630863,0.3130517060683395,0.27579901846003263,0.35802521752104033,0.25947947497088086,0.10899938978548065,0.18177836985267565,1.0,0.28459334640562917,0.41397395159549505,0.1517918426543335,0.2865881631304075,0.3694842974285901,0.17925030975898093,0.061456421638598865,0.3535547463313992,0.39037542106054446,0.1924093005409406,-0.0377822499281425,0.5634473239061082,0.08041753870338923,0.2223584740869102,0.3370655408851133,0.2890535188674679,0.35486257775121005,-0.043453162162766186,0.15252461383036836,0.13046821731110742,0.16606206167882973,-0.1832058083838554,0.3891037607703486,0.09083281642416054,0.2221300035221305,0.20799604635044217,0.12235526177927411,-0.10340887858396722,-0.05338656770082577,0.024166183409092493,-0.2751039985831892,-0.2750813492659471,-0.27508865746520167,-0.2750789973292813,-0.27487645235122943,-0.2751004813729188,-0.27449175388062863,-0.27508894044914406,-0.2750697762122491,-0.27443107663352884,-0.27509812835765723,-0.27491976065960916,-0.2750687473181327,-0.2749973359718075,-0.2750056730637649,-0.2807988759706905,-0.2750829488322849,-0.27507740216573384,-0.27508287741844784,-0.2751151151358859,-0.2750559952890933,-0.27511631710866463,-0.2750841821099192,-0.2750772901179788,-0.27470180062331967,0.020680199222464116,0.013351689523168548,0.020626854335310155,0.018731282223594676,0.016933913873331475,-0.040441985792983165,-0.03504952124654322,-0.03343097412325139,-0.013001326462992048,-0.03170043784930538,0.08980663692683649,-0.057552284423095054,-0.00317950809805217,0.03787132848662619,-0.006139525542808031,0.002634625700045335,-0.017478983835667455,0.025271320570207263,0.05557229839550783,-0.028225101193258974,-0.032463555056129696,0.004327648577945586,-0.014575873890059382,0.014412619429611197,0.08214822113494619,-0.08214822113494619,-0.07713980332775071,0.07713980332775074,-0.2750937919233485,-0.2750521439483539,-0.275076811279567,-0.2751055002445313,-0.27509832974017884,-0.27510163472969973,-0.2750958644870725,-0.27512866732467023,-0.2750700151363083,-0.2750815212230855,-0.27507694599325505,-0.27519378883277756,0.05416385179955244
Government Office,0.05754820793477658,0.05347911385968141,-0.03880425917709003,-0.0090277057952703,-0.053624708448143515,-0.029350726603295522,0.021501427218227603,0.19108604982869748,0.028423531606004315,,,-0.043020070655452394,0.14134402213947617,0.11810454098786687,0.2470264854867172,0.13340805438766906,-0.01484241676562817,-0.026178512077121987,0.28459334640562917,1.0,0.24559945568479657,-0.02436675150833064,0.32526324161939374,0.2784382089971837,0.04541896872381538,-0.044764029517675386,0.14541885826603934,0.2424864468317422,0.21701611920181377,-0.023882624515160208,0.4073433633484859,-0.011775001941185059,0.30115028473605093,0.3507127715182453,0.1579362268948437,0.14784730097273005,-0.003202729703312071,0.16480589031343246,0.04189349147677487,0.17378133933212284,-0.11199564975435354,0.23646115314211477,-0.03388144315641343,0.15721728405269686,0.4377428194779863,0.0036483152513471775,-0.06536602302540792,-0.011770186279666818,0.014599572138078588,-0.10822347391918732,-0.10820714681263764,-0.10820755299349105,-0.10819150691602758,-0.10769070697510019,-0.10822445554900051,-0.10783241504246814,-0.1082490209552489,-0.10818592508196513,-0.10736147957856228,-0.10822930655113629,-0.10839685307004439,-0.10818334786682496,-0.10823086446026818,-0.10814948163796179,-0.10689482744632128,-0.10820007316507245,-0.10819059515198921,-0.10820145168932761,-0.1082346418603871,-0.10806011142521582,-0.10821195330861762,-0.10819436749085397,-0.1082041946273632,-0.10832715486267022,0.02442121640753077,0.029897811597867405,0.024932919852630957,0.022530604021649935,0.02352940241793195,-0.022381840208954836,-0.030957080776490415,-0.010733553254642154,0.03655302799601078,-0.06174505961738613,0.0328553892536768,-0.06174505961738669,0.025617912411975807,0.030689753072752218,0.0145858811672094,-0.022491848141450936,0.0009570952842370606,0.020904094006269747,0.007402401035434789,-0.017758068467348124,-0.0022497419799367953,0.02930003013362809,0.018784631580734006,-0.05023521595655551,0.05830145484497853,-0.05830145484497846,-0.011946884973923407,0.011946884973923445,-0.1082097257811738,-0.10816770996344156,-0.10818927120672317,-0.10820480423850543,-0.10821198047169707,-0.10823052548482427,-0.1082210905555114,-0.10826806976325457,-0.10819277619486055,-0.10822307154794494,-0.10819011684079764,-0.10829840730592243,0.06806514628283515
Greenfield,0.03814015113474911,0.06895009534312481,0.08307520407831258,-0.025081000164951593,-0.06510481649455677,-0.026473135477475502,0.036970415382085946,0.4516809769222319,0.40351096979956125,,,-0.07084810746694176,0.44584906062176755,0.2422314617717958,0.34727544762430523,0.6121213306114914,0.3611376402825595,-0.043112389373297186,0.41397395159549505,0.24559945568479657,1.0,0.03288572955710393,0.39254046186089575,0.14421019304333907,0.03372224283699461,-0.12258785337408455,0.45905785735555,0.6659147952250306,0.34893110645332126,-0.03933138003873279,0.46655485861355717,0.3028999671596866,0.5786127901472281,0.15108885596480295,0.20842397338741459,0.6307634974472558,0.3504732394800122,0.42963540459828026,0.44231629299413666,0.33283563798136856,-0.2868364408797826,0.6981411563531572,-0.055798051683964664,0.44957457796207717,0.17102342873406642,0.11279014603492532,-0.10764880097666447,-0.0433015712592487,0.011587981471139472,-0.43762061709033595,-0.4376056226289022,-0.43761465977010494,-0.4375651355114567,-0.4365774653163394,-0.43753646127994616,-0.43707159341005686,-0.43760676423252826,-0.43758706411468135,-0.4370146264905437,-0.4375571920307167,-0.4380846866705471,-0.4375707818259139,-0.43760462611548756,-0.43742278637369353,-0.44178942253609915,-0.43759642990598363,-0.4375836265351176,-0.4376011301493036,-0.4376524169983708,-0.4374295554771117,-0.4376246966382253,-0.4376063885951199,-0.4375987775129765,-0.4374328656440286,0.014880153173973643,0.007749851399293559,0.014674354155286931,0.014258760112864258,0.01210129579344222,-0.025505257899860224,-0.027557145305725575,-0.03268433855143425,-0.031220136826975393,-0.01962892675187852,0.05674426841744122,-0.12050590711513266,0.08518291882329876,0.04686468155892278,-0.0064597859599839465,-0.019193437539034162,-0.0017177234894626841,0.01060419176052805,-0.012355599158694608,0.01938681190471719,0.007339960141444154,-0.02688186519568039,0.025218436429779584,-0.0073300994787000116,0.06423847617001711,-0.064238476170017,-0.08140860827729497,0.08140860827729503,-0.4376104231211098,-0.4375321528425414,-0.43756627292720907,-0.4376158222893149,-0.4376036921512559,-0.4376460383720392,-0.43759138423471444,-0.43772271343712876,-0.4376099548113457,-0.4376510689768994,-0.4376099838165547,-0.43762689002610067,0.13018198858237592
